date_generated,congress,chamber,party_code,party_name,n_members,median_dim1,median_dim2,mean_dim1,mean_dim2,all_parties_median_dim1,all_parties_median_dim2,all_parties_mean_dim1,all_parties_mean_dim2,all_parties_n_members
2017-01-15 03:29:35,71,Senate,537,Farmer-Labor Party,1,0.21,0.978,0.21,0.978,0.221,0.041,0.126,0.054,109
2017-01-15 03:29:35,71,Senate,100,Democratic Party,44,-0.268,0.001,-0.278,0.013,0.221,0.041,0.126,0.054,109
2017-01-15 03:29:35,72,House,200,Republican Party,220,0.378,-0.026,0.36,-0.036,0.005,0.192,0.044,0.147,452
2017-01-15 03:29:35,72,House,537,Farmer-Labor Party,1,-0.179,-0.29,-0.179,-0.29,0.005,0.192,0.044,0.147,452
2017-01-15 03:29:35,72,House,100,Democratic Party,231,-0.249,0.503,-0.256,0.324,0.005,0.192,0.044,0.147,452
2017-01-15 03:29:35,72,Senate,200,Republican Party,52,0.37,0.074,0.367,0.081,0.065,0.114,0.071,0.131,105
2017-01-15 03:29:35,72,Senate,537,Farmer-Labor Party,1,0.21,0.978,0.21,0.978,0.065,0.114,0.071,0.131,105
2017-01-15 03:29:35,72,Senate,100,Democratic Party,52,-0.236,0.116,-0.227,0.164,0.065,0.114,0.071,0.131,105
2017-01-15 03:29:35,73,House,200,Republican Party,120,0.348,-0.203,0.331,-0.241,-0.175,0.075,-0.091,0.096,447
2017-01-15 03:29:35,73,House,537,Farmer-Labor Party,5,0.17,0.435,0.107,0.456,-0.175,0.075,-0.091,0.096,447
2017-01-15 03:29:35,73,House,100,Democratic Party,322,-0.241,0.31,-0.251,0.215,-0.175,0.075,-0.091,0.096,447
2017-01-15 03:29:35,73,Senate,200,Republican Party,37,0.323,0.048,0.332,0.096,-0.053,0.228,-0.01,0.199,103
2017-01-15 03:29:35,73,Senate,537,Farmer-Labor Party,1,0.21,0.978,0.21,0.978,-0.053,0.228,-0.01,0.199,103
2017-01-15 03:29:35,73,Senate,100,Democratic Party,65,-0.221,0.243,-0.208,0.246,-0.053,0.228,-0.01,0.199,103
2017-01-15 03:29:35,73,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,74,House,200,Republican Party,105,0.318,-0.243,0.305,-0.27,-0.18,0.02,-0.119,0.063,442
2017-01-15 03:29:35,74,House,537,Farmer-Labor Party,3,-0.179,-0.29,-0.077,0.031,-0.18,0.02,-0.119,0.063,442
2017-01-15 03:29:35,74,House,370,Progressive Party,7,-0.119,-0.744,-0.108,-0.448,-0.18,0.02,-0.119,0.063,442
2017-01-15 03:29:35,74,House,100,Democratic Party,327,-0.243,0.166,-0.256,0.182,-0.18,0.02,-0.119,0.063,442
2017-01-15 03:29:35,74,Senate,200,Republican Party,25,0.276,0.217,0.297,0.173,-0.127,0.253,-0.076,0.239,103
2017-01-15 03:29:35,74,Senate,537,Farmer-Labor Party,2,0.115,0.989,0.115,0.989,-0.127,0.253,-0.076,0.239,103
2017-01-15 03:29:35,74,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,-0.127,0.253,-0.076,0.239,103
2017-01-15 03:29:35,74,Senate,100,Democratic Party,75,-0.209,0.243,-0.208,0.231,-0.127,0.253,-0.076,0.239,103
2017-01-15 03:29:35,74,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,75,House,200,Republican Party,93,0.318,-0.16,0.314,-0.177,-0.197,0.02,-0.136,0.076,446
2017-01-15 03:29:35,75,House,537,Farmer-Labor Party,5,-0.28,-0.936,-0.278,-0.746,-0.197,0.02,-0.136,0.076,446
2017-01-15 03:29:35,75,House,370,Progressive Party,8,-0.142,-0.508,-0.151,-0.421,-0.197,0.02,-0.136,0.076,446
2017-01-15 03:29:35,75,House,100,Democratic Party,340,-0.239,0.136,-0.256,0.169,-0.197,0.02,-0.136,0.076,446
2017-01-15 03:29:35,75,Senate,100,Democratic Party,82,-0.228,0.24,-0.228,0.242,-0.171,0.237,-0.131,0.238,103
2017-01-15 03:29:35,75,Senate,200,Republican Party,17,0.255,-0.018,0.267,0.042,-0.171,0.237,-0.131,0.238,103
2017-01-15 03:29:35,75,Senate,328,Independent,1,0.134,0.991,0.134,0.991,-0.171,0.237,-0.131,0.238,103
2017-01-15 03:29:35,75,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,-0.171,0.237,-0.131,0.238,103
2017-01-15 03:29:35,75,Senate,537,Farmer-Labor Party,2,0.213,0.977,0.213,0.977,-0.171,0.237,-0.131,0.238,103
2017-01-15 03:29:35,75,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,76,House,100,Democratic Party,273,-0.232,0.358,-0.249,0.274,-0.106,-0.031,-0.031,0.061,455
2017-01-15 03:29:35,76,House,200,Republican Party,178,0.302,-0.243,0.308,-0.25,-0.106,-0.031,-0.031,0.061,455
2017-01-15 03:29:35,76,House,522,American Labor Party,1,-0.415,-0.91,-0.415,-0.91,-0.106,-0.031,-0.031,0.061,455
2017-01-15 03:29:35,76,House,370,Progressive Party,2,-0.101,-0.538,-0.101,-0.538,-0.106,-0.031,-0.031,0.061,455
2017-01-15 03:29:35,76,House,537,Farmer-Labor Party,1,-0.268,-0.593,-0.268,-0.593,-0.106,-0.031,-0.031,0.061,455
2017-01-15 03:29:35,76,Senate,100,Democratic Party,73,-0.224,0.243,-0.22,0.261,-0.111,0.204,-0.083,0.195,104
2017-01-15 03:29:35,76,Senate,200,Republican Party,27,0.246,-0.172,0.254,-0.101,-0.111,0.204,-0.083,0.195,104
2017-01-15 03:29:35,76,Senate,328,Independent,1,0.134,0.991,0.134,0.991,-0.111,0.204,-0.083,0.195,104
2017-01-15 03:29:35,76,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,-0.111,0.204,-0.083,0.195,104
2017-01-15 03:29:35,76,Senate,537,Farmer-Labor Party,2,0.213,0.977,0.213,0.977,-0.111,0.204,-0.083,0.195,104
2017-01-15 03:29:35,76,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,77,House,100,Democratic Party,276,-0.237,0.274,-0.258,0.262,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,House,200,Republican Party,168,0.316,-0.209,0.313,-0.24,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,House,329,Ind. Democratic Party,1,-0.302,0.6,-0.302,0.6,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,House,522,American Labor Party,1,-0.415,-0.91,-0.415,-0.91,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,House,370,Progressive Party,3,-0.119,-0.744,-0.107,-0.606,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,House,537,Farmer-Labor Party,1,-0.268,-0.593,-0.268,-0.593,-0.118,-0.038,-0.044,0.065,450
2017-01-15 03:29:35,77,Senate,200,Republican Party,30,0.254,-0.098,0.254,-0.094,-0.11,0.228,-0.077,0.205,105
2017-01-15 03:29:35,77,Senate,328,Independent,1,0.134,0.991,0.134,0.991,-0.11,0.228,-0.077,0.205,105
2017-01-15 03:29:35,77,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,-0.11,0.228,-0.077,0.205,105
2017-01-15 03:29:35,77,Senate,100,Democratic Party,73,-0.221,0.312,-0.218,0.307,-0.11,0.228,-0.077,0.205,105
2017-01-15 03:29:35,77,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,78,House,100,Democratic Party,228,-0.23,0.509,-0.249,0.362,0.007,-0.063,0.019,0.043,450
2017-01-15 03:29:35,78,House,200,Republican Party,218,0.302,-0.267,0.302,-0.281,0.007,-0.063,0.019,0.043,450
2017-01-15 03:29:35,78,House,522,American Labor Party,1,-0.415,-0.91,-0.415,-0.91,0.007,-0.063,0.019,0.043,450
2017-01-15 03:29:35,78,House,370,Progressive Party,2,-0.079,-0.508,-0.079,-0.508,0.007,-0.063,0.019,0.043,450
2017-01-15 03:29:35,78,House,537,Farmer-Labor Party,1,0.099,-0.031,0.099,-0.031,0.007,-0.063,0.019,0.043,450
2017-01-15 03:29:35,78,Senate,200,Republican Party,42,0.277,-0.041,0.292,-0.092,0.01,0.14,0.006,0.135,103
2017-01-15 03:29:35,78,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,0.01,0.14,0.006,0.135,103
2017-01-15 03:29:35,78,Senate,100,Democratic Party,60,-0.191,0.314,-0.195,0.28,0.01,0.14,0.006,0.135,103
2017-01-15 03:29:35,78,President,100,Democratic Party,1,-0.368,0.245,-0.368,0.245,-0.368,0.245,-0.368,0.245,1
2017-01-15 03:29:35,79,House,200,Republican Party,195,0.297,-0.243,0.303,-0.244,-0.044,-0.031,-0.017,0.08,447
2017-01-15 03:29:35,79,House,370,Progressive Party,1,-0.038,-0.273,-0.038,-0.273,-0.044,-0.031,-0.017,0.08,447
2017-01-15 03:29:35,79,House,100,Democratic Party,250,-0.258,0.404,-0.265,0.338,-0.044,-0.031,-0.017,0.08,447
2017-01-15 03:29:35,79,House,522,American Labor Party,1,-0.415,-0.91,-0.415,-0.91,-0.044,-0.031,-0.017,0.08,447
2017-01-15 03:29:35,79,Senate,200,Republican Party,42,0.271,-0.137,0.275,-0.151,-0.058,0.098,-0.024,0.144,108
2017-01-15 03:29:35,79,Senate,370,Progressive Party,1,0.048,0.95,0.048,0.95,-0.058,0.098,-0.024,0.144,108
2017-01-15 03:29:35,79,Senate,100,Democratic Party,65,-0.209,0.334,-0.219,0.322,-0.058,0.098,-0.024,0.144,108
2017-01-15 03:29:35,79,President,100,Democratic Party,2,-0.371,0.13,-0.371,0.13,-0.371,0.13,-0.371,0.13,2
2017-01-15 03:29:35,80,House,200,Republican Party,253,0.278,-0.3,0.285,-0.313,0.1,-0.09,0.055,0.032,449
2017-01-15 03:29:35,80,House,522,American Labor Party,2,-0.708,-0.464,-0.708,-0.464,0.1,-0.09,0.055,0.032,449
2017-01-15 03:29:35,80,House,100,Democratic Party,194,-0.22,0.627,-0.237,0.487,0.1,-0.09,0.055,0.032,449
2017-01-15 03:29:35,80,Senate,200,Republican Party,51,0.287,-0.172,0.293,-0.203,0.066,0.074,0.061,0.118,98
2017-01-15 03:29:35,80,Senate,100,Democratic Party,47,-0.195,0.564,-0.191,0.466,0.066,0.074,0.061,0.118,98
2017-01-15 03:29:35,80,President,100,Democratic Party,1,-0.374,0.014,-0.374,0.014,-0.374,0.014,-0.374,0.014,1
2017-01-15 03:29:35,81,House,200,Republican Party,176,0.272,-0.236,0.277,-0.254,-0.105,-0.016,-0.058,0.112,445
2017-01-15 03:29:35,81,House,522,American Labor Party,1,-0.415,-0.91,-0.415,-0.91,-0.105,-0.016,-0.058,0.112,445
2017-01-15 03:29:35,81,House,100,Democratic Party,267,-0.303,0.344,-0.276,0.358,-0.105,-0.016,-0.058,0.112,445
2017-01-15 03:29:35,81,House,402,Liberal Party,1,-0.619,-0.188,-0.619,-0.188,-0.105,-0.016,-0.058,0.112,445
2017-01-15 03:29:35,81,Senate,200,Republican Party,47,0.248,-0.247,0.267,-0.289,0.009,0.065,-0.019,0.079,108
2017-01-15 03:29:35,81,Senate,100,Democratic Party,61,-0.221,0.357,-0.239,0.362,0.009,0.065,-0.019,0.079,108
2017-01-15 03:29:35,81,President,100,Democratic Party,1,-0.374,0.014,-0.374,0.014,-0.374,0.014,-0.374,0.014,1
2017-01-15 03:29:35,82,House,200,Republican Party,207,0.271,-0.219,0.28,-0.255,-0.002,-0.008,-0.012,0.108,448
2017-01-15 03:29:35,82,House,328,Independent,1,-0.151,-0.025,-0.151,-0.025,-0.002,-0.008,-0.012,0.108,448
2017-01-15 03:29:35,82,House,100,Democratic Party,240,-0.285,0.43,-0.262,0.421,-0.002,-0.008,-0.012,0.108,448
2017-01-15 03:29:35,82,Senate,200,Republican Party,48,0.273,-0.325,0.276,-0.29,0.043,0.056,0.031,0.073,99
2017-01-15 03:29:35,82,Senate,100,Democratic Party,51,-0.206,0.477,-0.2,0.415,0.043,0.056,0.031,0.073,99
2017-01-15 03:29:35,82,President,100,Democratic Party,1,-0.374,0.014,-0.374,0.014,-0.374,0.014,-0.374,0.014,1
2017-01-15 03:29:35,83,House,200,Republican Party,222,0.275,-0.229,0.278,-0.246,0.06,-0.011,0.014,0.111,441
2017-01-15 03:29:35,83,House,328,Independent,1,-0.151,-0.025,-0.151,-0.025,0.06,-0.011,0.014,0.111,441
2017-01-15 03:29:35,83,House,100,Democratic Party,218,-0.271,0.566,-0.253,0.475,0.06,-0.011,0.014,0.111,441
2017-01-15 03:29:35,83,Senate,200,Republican Party,54,0.273,-0.389,0.287,-0.357,0.061,0.022,0.041,0.057,108
2017-01-15 03:29:35,83,Senate,328,Independent,1,-0.851,0.525,-0.851,0.525,0.061,0.022,0.041,0.057,108
2017-01-15 03:29:35,83,Senate,100,Democratic Party,53,-0.204,0.528,-0.192,0.471,0.061,0.022,0.041,0.057,108
2017-01-15 03:29:35,83,President,200,Republican Party,1,0.281,-0.864,0.281,-0.864,0.281,-0.864,0.281,-0.864,1
2017-01-15 03:29:35,84,House,200,Republican Party,203,0.268,-0.214,0.277,-0.22,0.007,0.022,-0.021,0.134,438
2017-01-15 03:29:35,84,House,100,Democratic Party,235,-0.305,0.407,-0.279,0.44,0.007,0.022,-0.021,0.134,438
2017-01-15 03:29:35,84,Senate,200,Republican Party,47,0.28,-0.334,0.28,-0.326,0.024,0.012,0.006,0.07,99
2017-01-15 03:29:35,84,Senate,328,Independent,1,-0.851,0.525,-0.851,0.525,0.024,0.012,0.006,0.07,99
2017-01-15 03:29:35,84,Senate,100,Democratic Party,51,-0.242,0.428,-0.23,0.426,0.024,0.012,0.006,0.07,99
2017-01-15 03:29:35,84,President,200,Republican Party,1,0.281,-0.864,0.281,-0.864,0.281,-0.864,0.281,-0.864,1
2017-01-15 03:29:35,85,House,200,Republican Party,204,0.265,-0.236,0.268,-0.247,0.001,0.044,-0.03,0.136,444
2017-01-15 03:29:35,85,House,100,Democratic Party,240,-0.306,0.444,-0.283,0.462,0.001,0.044,-0.03,0.136,444
2017-01-15 03:29:35,85,Senate,200,Republican Party,48,0.28,-0.358,0.268,-0.337,0.034,-0.004,0.004,0.079,101
2017-01-15 03:29:35,85,Senate,100,Democratic Party,53,-0.242,0.525,-0.234,0.456,0.034,-0.004,0.004,0.079,101
2017-01-15 03:29:35,85,President,200,Republican Party,1,0.281,-0.864,0.281,-0.864,0.281,-0.864,0.281,-0.864,1
2017-01-15 03:29:35,86,House,200,Republican Party,156,0.255,-0.232,0.267,-0.228,-0.134,0.127,-0.097,0.19,443
2017-01-15 03:29:35,86,House,329,Ind. Democratic Party,1,0.011,1.0,0.011,1.0,-0.134,0.127,-0.097,0.19,443
2017-01-15 03:29:35,86,House,100,Democratic Party,286,-0.313,0.349,-0.296,0.415,-0.134,0.127,-0.097,0.19,443
2017-01-15 03:29:35,86,Senate,200,Republican Party,36,0.257,-0.389,0.256,-0.364,-0.143,0.056,-0.088,0.113,103
2017-01-15 03:29:35,86,Senate,100,Democratic Party,67,-0.265,0.387,-0.272,0.369,-0.143,0.056,-0.088,0.113,103
2017-01-15 03:29:35,86,President,200,Republican Party,1,0.281,-0.864,0.281,-0.864,0.281,-0.864,0.281,-0.864,1
2017-01-15 03:29:35,87,House,200,Republican Party,176,0.244,-0.192,0.262,-0.221,-0.089,0.101,-0.066,0.169,449
2017-01-15 03:29:35,87,House,100,Democratic Party,273,-0.304,0.352,-0.277,0.42,-0.089,0.101,-0.066,0.169,449
2017-01-15 03:29:35,87,Senate,200,Republican Party,40,0.278,-0.4,0.269,-0.387,-0.108,0.035,-0.07,0.092,105
2017-01-15 03:29:35,87,Senate,100,Democratic Party,65,-0.296,0.391,-0.278,0.387,-0.108,0.035,-0.07,0.092,105
2017-01-15 03:29:35,87,President,100,Democratic Party,1,-0.472,-0.487,-0.472,-0.487,-0.472,-0.487,-0.472,-0.487,1
2017-01-15 03:29:35,88,House,200,Republican Party,181,0.25,-0.187,0.256,-0.216,-0.082,0.08,-0.068,0.139,443
2017-01-15 03:29:35,88,House,100,Democratic Party,262,-0.328,0.324,-0.292,0.384,-0.082,0.08,-0.068,0.139,443
2017-01-15 03:29:35,88,Senate,200,Republican Party,33,0.232,-0.434,0.278,-0.43,-0.199,0.064,-0.107,0.092,102
2017-01-15 03:29:35,88,Senate,100,Democratic Party,69,-0.311,0.31,-0.291,0.341,-0.199,0.064,-0.107,0.092,102
2017-01-15 03:29:35,88,President,100,Democratic Party,2,-0.404,-0.261,-0.404,-0.261,-0.404,-0.261,-0.404,-0.261,2
2017-01-15 03:29:35,89,House,200,Republican Party,143,0.243,-0.192,0.246,-0.209,-0.214,0.095,-0.125,0.14,444
2017-01-15 03:29:35,89,House,100,Democratic Party,301,-0.327,0.229,-0.301,0.307,-0.214,0.095,-0.125,0.14,444
2017-01-15 03:29:35,89,Senate,200,Republican Party,33,0.308,-0.418,0.28,-0.388,-0.201,0.065,-0.112,0.103,103
2017-01-15 03:29:35,89,Senate,100,Democratic Party,70,-0.316,0.31,-0.297,0.335,-0.201,0.065,-0.112,0.103,103
2017-01-15 03:29:35,89,President,100,Democratic Party,1,-0.337,-0.035,-0.337,-0.035,-0.337,-0.035,-0.337,-0.035,1
2017-01-15 03:29:35,90,House,200,Republican Party,189,0.241,-0.157,0.243,-0.193,-0.068,0.036,-0.064,0.098,439
2017-01-15 03:29:35,90,House,100,Democratic Party,250,-0.343,0.236,-0.296,0.318,-0.068,0.036,-0.064,0.098,439
2017-01-15 03:29:35,90,Senate,200,Republican Party,37,0.275,-0.434,0.253,-0.427,-0.186,0.035,-0.097,0.06,101
2017-01-15 03:29:35,90,Senate,100,Democratic Party,64,-0.312,0.31,-0.299,0.341,-0.186,0.035,-0.097,0.06,101
2017-01-15 03:29:35,90,President,100,Democratic Party,1,-0.337,-0.035,-0.337,-0.035,-0.337,-0.035,-0.337,-0.035,1
2017-01-15 03:29:35,91,House,200,Republican Party,199,0.244,-0.13,0.255,-0.177,-0.068,0.03,-0.06,0.082,449
2017-01-15 03:29:35,91,House,100,Democratic Party,250,-0.344,0.228,-0.31,0.289,-0.068,0.03,-0.06,0.082,449
2017-01-15 03:29:35,91,Senate,200,Republican Party,44,0.273,-0.444,0.251,-0.446,-0.092,-0.026,-0.056,0.004,102
2017-01-15 03:29:35,91,Senate,100,Democratic Party,58,-0.319,0.255,-0.289,0.346,-0.092,-0.026,-0.056,0.004,102
2017-01-15 03:29:35,91,President,200,Republican Party,1,0.552,-0.834,0.552,-0.834,0.552,-0.834,0.552,-0.834,1
2017-01-15 03:29:35,92,House,200,Republican Party,185,0.246,-0.144,0.254,-0.177,-0.089,0.07,-0.075,0.098,444
2017-01-15 03:29:35,92,House,100,Democratic Party,259,-0.344,0.256,-0.311,0.295,-0.089,0.07,-0.075,0.098,444
2017-01-15 03:29:35,92,Senate,200,Republican Party,45,0.271,-0.445,0.233,-0.459,-0.089,-0.036,-0.048,-0.002,103
2017-01-15 03:29:35,92,Senate,328,Independent,1,0.092,0.968,0.092,0.968,-0.089,-0.036,-0.048,-0.002,103
2017-01-15 03:29:35,92,Senate,100,Democratic Party,56,-0.31,0.271,-0.287,0.356,-0.089,-0.036,-0.048,-0.002,103
2017-01-15 03:29:35,92,Senate,112,Conservative Party,1,0.499,-0.441,0.499,-0.441,-0.089,-0.036,-0.048,-0.002,103
2017-01-15 03:29:35,92,President,200,Republican Party,1,0.552,-0.834,0.552,-0.834,0.552,-0.834,0.552,-0.834,1
2017-01-15 03:29:35,93,House,200,Republican Party,195,0.25,-0.118,0.261,-0.15,-0.091,0.021,-0.066,0.065,442
2017-01-15 03:29:35,93,House,329,Ind. Democratic Party,1,-0.418,-0.054,-0.418,-0.054,-0.091,0.021,-0.066,0.065,442
2017-01-15 03:29:35,93,House,100,Democratic Party,246,-0.35,0.217,-0.323,0.236,-0.091,0.021,-0.066,0.065,442
2017-01-15 03:29:35,93,Senate,200,Republican Party,43,0.278,-0.434,0.265,-0.384,-0.135,-0.02,-0.065,0.009,102
2017-01-15 03:29:35,93,Senate,328,Independent,1,0.092,0.968,0.092,0.968,-0.135,-0.02,-0.065,0.009,102
2017-01-15 03:29:35,93,Senate,100,Democratic Party,57,-0.319,0.254,-0.326,0.296,-0.135,-0.02,-0.065,0.009,102
2017-01-15 03:29:35,93,Senate,112,Conservative Party,1,0.499,-0.441,0.499,-0.441,-0.135,-0.02,-0.065,0.009,102
2017-01-15 03:29:35,93,President,200,Republican Party,2,0.529,-0.79,0.529,-0.79,0.529,-0.79,0.529,-0.79,2
2017-01-15 03:29:35,94,House,200,Republican Party,147,0.25,-0.118,0.265,-0.175,-0.218,-0.002,-0.122,0.036,441
2017-01-15 03:29:35,94,House,100,Democratic Party,294,-0.339,0.116,-0.315,0.142,-0.218,-0.002,-0.122,0.036,441
2017-01-15 03:29:35,94,Senate,200,Republican Party,38,0.28,-0.417,0.271,-0.378,-0.204,0.028,-0.088,0.029,101
2017-01-15 03:29:35,94,Senate,328,Independent,1,0.092,0.968,0.092,0.968,-0.204,0.028,-0.088,0.029,101
2017-01-15 03:29:35,94,Senate,100,Democratic Party,61,-0.319,0.223,-0.325,0.275,-0.204,0.028,-0.088,0.029,101
2017-01-15 03:29:35,94,Senate,112,Conservative Party,1,0.499,-0.441,0.499,-0.441,-0.204,0.028,-0.088,0.029,101
2017-01-15 03:29:35,94,President,200,Republican Party,1,0.506,-0.746,0.506,-0.746,0.506,-0.746,0.506,-0.746,1
2017-01-15 03:29:35,95,House,200,Republican Party,147,0.262,-0.132,0.267,-0.179,-0.196,-0.006,-0.115,0.019,441
2017-01-15 03:29:35,95,House,100,Democratic Party,294,-0.324,0.111,-0.306,0.119,-0.196,-0.006,-0.115,0.019,441
2017-01-15 03:29:35,95,Senate,200,Republican Party,38,0.293,-0.461,0.269,-0.406,-0.207,-0.005,-0.101,0.045,104
2017-01-15 03:29:35,95,Senate,328,Independent,1,0.092,0.968,0.092,0.968,-0.207,-0.005,-0.101,0.045,104
2017-01-15 03:29:35,95,Senate,100,Democratic Party,65,-0.329,0.31,-0.32,0.294,-0.207,-0.005,-0.101,0.045,104
2017-01-15 03:29:35,95,President,100,Democratic Party,1,-0.504,0.119,-0.504,0.119,-0.504,0.119,-0.504,0.119,1
2017-01-15 03:29:35,96,House,200,Republican Party,161,0.278,-0.154,0.295,-0.179,-0.172,-0.033,-0.084,0.004,442
2017-01-15 03:29:35,96,House,100,Democratic Party,281,-0.321,0.094,-0.301,0.11,-0.172,-0.033,-0.084,0.004,442
2017-01-15 03:29:35,96,Senate,200,Republican Party,41,0.275,-0.445,0.277,-0.395,-0.18,-0.042,-0.07,0.002,101
2017-01-15 03:29:35,96,Senate,328,Independent,1,0.092,0.968,0.092,0.968,-0.18,-0.042,-0.07,0.002,101
2017-01-15 03:29:35,96,Senate,100,Democratic Party,59,-0.319,0.209,-0.313,0.262,-0.18,-0.042,-0.07,0.002,101
2017-01-15 03:29:35,96,President,100,Democratic Party,1,-0.504,0.119,-0.504,0.119,-0.504,0.119,-0.504,0.119,1
2017-01-15 03:29:35,97,House,200,Republican Party,196,0.307,-0.17,0.306,-0.199,-0.057,-0.074,-0.033,-0.037,444
2017-01-15 03:29:35,97,House,328,Independent,1,-0.506,-0.057,-0.506,-0.057,-0.057,-0.074,-0.033,-0.037,444
2017-01-15 03:29:35,97,House,100,Democratic Party,247,-0.319,0.07,-0.3,0.093,-0.057,-0.074,-0.033,-0.037,444
2017-01-15 03:29:35,97,Senate,200,Republican Party,54,0.293,-0.313,0.31,-0.318,0.072,-0.07,0.03,-0.042,101
2017-01-15 03:29:35,97,Senate,328,Independent,1,0.092,0.968,0.092,0.968,0.072,-0.07,0.03,-0.042,101
2017-01-15 03:29:35,97,Senate,100,Democratic Party,46,-0.314,0.311,-0.3,0.26,0.072,-0.07,0.03,-0.042,101
2017-01-15 03:29:35,97,President,200,Republican Party,1,0.692,-0.713,0.692,-0.713,0.692,-0.713,0.692,-0.713,1
2017-01-15 03:29:35,98,House,200,Republican Party,167,0.328,-0.18,0.326,-0.207,-0.161,-0.077,-0.063,-0.035,439
2017-01-15 03:29:35,98,House,100,Democratic Party,272,-0.316,0.049,-0.302,0.071,-0.161,-0.077,-0.063,-0.035,439
2017-01-15 03:29:35,98,Senate,200,Republican Party,55,0.283,-0.279,0.307,-0.304,0.072,-0.07,0.03,-0.053,101
2017-01-15 03:29:35,98,Senate,100,Democratic Party,46,-0.314,0.26,-0.302,0.246,0.072,-0.07,0.03,-0.053,101
2017-01-15 03:29:35,98,President,200,Republican Party,1,0.692,-0.713,0.692,-0.713,0.692,-0.713,0.692,-0.713,1
2017-01-15 03:29:35,99,House,200,Republican Party,182,0.344,-0.207,0.334,-0.213,-0.123,-0.089,-0.043,-0.04,439
2017-01-15 03:29:35,99,House,100,Democratic Party,257,-0.319,0.061,-0.309,0.082,-0.123,-0.089,-0.043,-0.04,439
2017-01-15 03:29:35,99,Senate,200,Republican Party,54,0.28,-0.267,0.314,-0.285,0.068,-0.108,0.025,-0.052,101
2017-01-15 03:29:35,99,Senate,100,Democratic Party,47,-0.322,0.155,-0.306,0.215,0.068,-0.108,0.025,-0.052,101
2017-01-15 03:29:35,99,President,200,Republican Party,1,0.692,-0.713,0.692,-0.713,0.692,-0.713,0.692,-0.713,1
2017-01-15 03:29:35,100,House,200,Republican Party,179,0.346,-0.221,0.335,-0.234,-0.134,-0.093,-0.048,-0.045,441
2017-01-15 03:29:35,100,House,100,Democratic Party,262,-0.32,0.049,-0.309,0.085,-0.134,-0.093,-0.048,-0.045,441
2017-01-15 03:29:35,100,Senate,200,Republican Party,46,0.302,-0.308,0.314,-0.335,-0.123,-0.116,-0.018,-0.043,101
2017-01-15 03:29:35,100,Senate,100,Democratic Party,55,-0.313,0.137,-0.295,0.2,-0.123,-0.116,-0.018,-0.043,101
2017-01-15 03:29:35,100,President,200,Republican Party,1,0.692,-0.713,0.692,-0.713,0.692,-0.713,0.692,-0.713,1
2017-01-15 03:29:35,101,House,200,Republican Party,180,0.344,-0.224,0.34,-0.249,-0.134,-0.101,-0.049,-0.053,445
2017-01-15 03:29:35,101,House,100,Democratic Party,265,-0.32,0.012,-0.313,0.081,-0.134,-0.101,-0.049,-0.053,445
2017-01-15 03:29:35,101,Senate,200,Republican Party,46,0.316,-0.3,0.323,-0.302,-0.154,-0.118,-0.016,-0.069,102
2017-01-15 03:29:35,101,Senate,100,Democratic Party,56,-0.306,0.031,-0.294,0.123,-0.154,-0.118,-0.016,-0.069,102
2017-01-15 03:29:35,101,President,200,Republican Party,1,0.557,-0.547,0.557,-0.547,0.557,-0.547,0.557,-0.547,1
2017-01-15 03:29:35,102,House,200,Republican Party,170,0.349,-0.211,0.345,-0.23,-0.149,-0.089,-0.061,-0.041,441
2017-01-15 03:29:35,102,House,328,Independent,1,-0.508,-0.308,-0.508,-0.308,-0.149,-0.089,-0.061,-0.041,441
2017-01-15 03:29:35,102,House,100,Democratic Party,270,-0.32,0.011,-0.314,0.08,-0.149,-0.089,-0.061,-0.041,441
2017-01-15 03:29:35,102,Senate,200,Republican Party,44,0.307,-0.301,0.319,-0.307,-0.19,-0.119,-0.033,-0.072,102
2017-01-15 03:29:35,102,Senate,100,Democratic Party,58,-0.311,0.01,-0.299,0.106,-0.19,-0.119,-0.033,-0.072,102
2017-01-15 03:29:35,102,President,200,Republican Party,1,0.557,-0.547,0.557,-0.547,0.557,-0.547,0.557,-0.547,1
