date_generated,congress,chamber,party_code,party_name,n_members,median_dim1,median_dim2,mean_dim1,mean_dim2,all_parties_median_dim1,all_parties_median_dim2,all_parties_mean_dim1,all_parties_mean_dim2,all_parties_n_members
2016-10-26 15:00:34,33,House,329,Ind. Democratic Party,1,-0.214,-0.058,-0.214,-0.058,-0.163,-0.106,-0.132,-0.106,239
2016-10-26 15:00:34,33,House,300,Free Soil Party,4,0.293,-0.497,0.275,-0.478,-0.163,-0.106,-0.132,-0.106,239
2016-10-26 15:00:34,33,House,29,Whig Party,76,0.259,-0.077,0.191,-0.07,-0.163,-0.106,-0.132,-0.106,239
2016-10-26 15:00:34,33,Senate,300,Free Soil Party,4,0.43,-0.558,0.47,-0.578,-0.264,0.074,-0.163,0.031,70
2016-10-26 15:00:34,33,Senate,100,Democratic Party,42,-0.384,0.004,-0.362,-0.094,-0.264,0.074,-0.163,0.031,70
2016-10-26 15:00:34,33,Senate,29,Whig Party,23,0.029,0.363,0.069,0.375,-0.264,0.074,-0.163,0.031,70
2016-10-26 15:00:34,33,Senate,310,American Party,1,0.33,-0.224,0.33,-0.224,-0.264,0.074,-0.163,0.031,70
2016-10-26 15:00:34,33,President,100,Democratic Party,1,0.259,0.14,0.259,0.14,0.259,0.14,0.259,0.14,1
2016-10-26 15:00:34,34,House,200,Republican Party,1,0.547,-0.682,0.547,-0.682,0.075,-0.157,0.004,-0.137,237
2016-10-26 15:00:34,34,House,100,Democratic Party,85,-0.431,-0.08,-0.396,-0.064,0.075,-0.157,0.004,-0.137,237
2016-10-26 15:00:34,34,House,3333,Opposition Party,99,0.312,-0.342,0.29,-0.326,0.075,-0.157,0.004,-0.137,237
2016-10-26 15:00:34,34,House,310,American Party,52,0.027,0.149,0.101,0.115,0.075,-0.157,0.004,-0.137,237
2016-10-26 15:00:34,34,Senate,200,Republican Party,1,0.343,-0.299,0.343,-0.299,-0.269,0.053,-0.188,0.026,63
2016-10-26 15:00:34,34,Senate,100,Democratic Party,39,-0.404,0.026,-0.381,0.005,-0.269,0.053,-0.188,0.026,63
2016-10-26 15:00:34,34,Senate,3333,Opposition Party,22,0.213,0.155,0.137,0.082,-0.269,0.053,-0.188,0.026,63
2016-10-26 15:00:34,34,Senate,310,American Party,1,-0.36,-0.059,-0.36,-0.059,-0.269,0.053,-0.188,0.026,63
2016-10-26 15:00:34,34,President,100,Democratic Party,1,0.259,0.14,0.259,0.14,0.259,0.14,0.259,0.14,1
2016-10-26 15:00:34,35,House,200,Republican Party,94,0.323,-0.369,0.33,-0.401,-0.159,-0.126,-0.085,-0.086,246
2016-10-26 15:00:34,35,House,329,Ind. Democratic Party,2,-0.096,0.086,-0.096,0.086,-0.159,-0.126,-0.085,-0.086,246
2016-10-26 15:00:34,35,House,100,Democratic Party,135,-0.34,0.023,-0.374,0.082,-0.159,-0.126,-0.085,-0.086,246
2016-10-26 15:00:34,35,House,310,American Party,15,-0.074,0.333,-0.077,0.355,-0.159,-0.126,-0.085,-0.086,246
2016-10-26 15:00:34,35,Senate,200,Republican Party,21,0.264,-0.23,0.25,-0.361,-0.343,0.026,-0.202,0.003,73
2016-10-26 15:00:34,35,Senate,100,Democratic Party,47,-0.421,0.138,-0.409,0.123,-0.343,0.026,-0.202,0.003,73
2016-10-26 15:00:34,35,Senate,310,American Party,5,-0.081,0.446,-0.146,0.399,-0.343,0.026,-0.202,0.003,73
2016-10-26 15:00:34,35,President,100,Democratic Party,1,-0.721,-0.049,-0.721,-0.049,-0.721,-0.049,-0.721,-0.049,1
2016-10-26 15:00:34,36,House,100,Democratic Party,87,-0.435,-0.011,-0.424,0.039,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,House,3334,Opposition Party (36th),19,-0.092,0.143,-0.114,0.201,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,House,200,Republican Party,118,0.297,-0.271,0.295,-0.3,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,House,329,Ind. Democratic Party,7,-0.422,0.392,-0.387,0.238,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,House,108,Anti-Lecompton Democratic Party,8,0.0,-0.105,-0.008,-0.076,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,House,310,American Party,5,0.065,0.503,0.023,0.563,0.081,-0.117,-0.028,-0.1,244
2016-10-26 15:00:34,36,Senate,200,Republican Party,27,0.246,-0.247,0.238,-0.374,-0.265,-0.106,-0.165,-0.096,70
2016-10-26 15:00:34,36,Senate,100,Democratic Party,41,-0.444,0.095,-0.433,0.062,-0.265,-0.106,-0.165,-0.096,70
2016-10-26 15:00:34,36,Senate,310,American Party,2,-0.109,0.432,-0.109,0.432,-0.265,-0.106,-0.165,-0.096,70
2016-10-26 15:00:34,36,President,100,Democratic Party,1,-0.721,-0.049,-0.721,-0.049,-0.721,-0.049,-0.721,-0.049,1
2016-10-26 15:00:34,37,House,100,Democratic Party,51,-0.274,0.257,-0.233,0.307,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,House,37,Constitutional Unionist Party,2,0.033,0.595,0.033,0.595,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,House,200,Republican Party,114,0.318,-0.244,0.307,-0.244,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,House,329,Ind. Democratic Party,1,-0.341,0.94,-0.341,0.94,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,House,206,Unionist Party,31,-0.002,0.439,0.004,0.37,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,House,4444,Constitutional Unionist Party,2,0.137,0.569,0.137,0.569,0.228,-0.063,0.116,0.013,201
2016-10-26 15:00:34,37,Senate,200,Republican Party,36,0.213,-0.238,0.199,-0.347,-0.071,-0.062,-0.074,-0.125,73
2016-10-26 15:00:34,37,Senate,100,Democratic Party,29,-0.421,0.107,-0.393,0.097,-0.071,-0.062,-0.074,-0.125,73
2016-10-26 15:00:34,37,Senate,206,Unionist Party,8,-0.18,0.201,-0.147,0.069,-0.071,-0.062,-0.074,-0.125,73
2016-10-26 15:00:34,37,President,200,Republican Party,1,0.433,0.901,0.433,0.901,0.433,0.901,0.433,0.901,1
2016-10-26 15:00:34,38,House,203,Unconditional Unionist Party,18,0.216,0.267,0.179,0.134,0.197,-0.014,0.055,0.035,189
2016-10-26 15:00:34,38,House,100,Democratic Party,74,-0.306,0.108,-0.288,0.154,0.197,-0.014,0.055,0.035,189
2016-10-26 15:00:34,38,House,200,Republican Party,86,0.346,-0.136,0.348,-0.095,0.197,-0.014,0.055,0.035,189
2016-10-26 15:00:34,38,House,331,Ind. Republican Party,2,0.098,-0.509,0.098,-0.509,0.197,-0.014,0.055,0.035,189
2016-10-26 15:00:34,38,House,206,Unionist Party,9,-0.123,0.555,-0.192,0.225,0.197,-0.014,0.055,0.035,189
2016-10-26 15:00:34,38,Senate,200,Republican Party,34,0.269,-0.141,0.25,-0.211,0.123,0.04,0.085,-0.057,54
2016-10-26 15:00:34,38,Senate,203,Unconditional Unionist Party,5,0.024,-0.04,0.024,-0.091,0.123,0.04,0.085,-0.057,54
2016-10-26 15:00:34,38,Senate,100,Democratic Party,11,-0.302,0.26,-0.296,0.285,0.123,0.04,0.085,-0.057,54
2016-10-26 15:00:34,38,Senate,206,Unionist Party,4,-0.192,0.378,-0.185,0.355,0.123,0.04,0.085,-0.057,54
2016-10-26 15:00:34,38,President,200,Republican Party,1,0.433,0.901,0.433,0.901,0.433,0.901,0.433,0.901,1
2016-10-26 15:00:34,39,House,203,Unconditional Unionist Party,14,0.131,0.165,0.107,0.135,0.269,-0.089,0.131,-0.05,201
2016-10-26 15:00:34,39,House,100,Democratic Party,44,-0.337,0.229,-0.357,0.165,0.269,-0.089,0.131,-0.05,201
2016-10-26 15:00:34,39,House,200,Republican Party,137,0.313,-0.144,0.303,-0.133,0.269,-0.089,0.131,-0.05,201
2016-10-26 15:00:34,39,House,331,Ind. Republican Party,1,0.37,-0.595,0.37,-0.595,0.269,-0.089,0.131,-0.05,201
2016-10-26 15:00:34,39,House,206,Unionist Party,5,-0.256,-0.121,-0.25,-0.062,0.269,-0.089,0.131,-0.05,201
2016-10-26 15:00:34,39,Senate,200,Republican Party,44,0.27,-0.081,0.234,-0.141,0.23,0.03,0.117,-0.047,59
2016-10-26 15:00:34,39,Senate,203,Unconditional Unionist Party,3,0.024,0.274,0.056,0.384,0.23,0.03,0.117,-0.047,59
2016-10-26 15:00:34,39,Senate,100,Democratic Party,11,-0.276,0.174,-0.294,0.169,0.23,0.03,0.117,-0.047,59
2016-10-26 15:00:34,39,Senate,206,Unionist Party,1,-0.288,0.442,-0.288,0.442,0.23,0.03,0.117,-0.047,59
2016-10-26 15:00:34,39,President,200,Republican Party,1,0.433,0.901,0.433,0.901,0.433,0.901,0.433,0.901,1
2016-10-26 15:00:34,40,House,100,Democratic Party,50,-0.355,0.066,-0.367,0.148,0.285,-0.067,0.159,-0.058,233
2016-10-26 15:00:34,40,House,200,Republican Party,178,0.31,-0.106,0.309,-0.127,0.285,-0.067,0.159,-0.058,233
2016-10-26 15:00:34,40,House,331,Ind. Republican Party,2,0.207,0.063,0.207,0.063,0.285,-0.067,0.159,-0.058,233
2016-10-26 15:00:34,40,House,112,Conservative Party,2,-0.035,0.334,-0.035,0.334,0.285,-0.067,0.159,-0.058,233
2016-10-26 15:00:34,40,House,1116,Conservative Republican Party,1,0.067,0.94,0.067,0.94,0.285,-0.067,0.159,-0.058,233
2016-10-26 15:00:34,40,Senate,200,Republican Party,57,0.286,0.06,0.255,0.093,0.256,0.06,0.136,0.091,69
2016-10-26 15:00:34,40,Senate,100,Democratic Party,12,-0.428,0.111,-0.429,0.084,0.256,0.06,0.136,0.091,69
2016-10-26 15:00:34,41,House,200,Republican Party,180,0.325,-0.093,0.322,-0.11,0.28,-0.078,0.117,-0.055,258
2016-10-26 15:00:34,41,House,112,Conservative Party,6,-0.134,0.436,-0.206,0.318,0.28,-0.078,0.117,-0.055,258
2016-10-26 15:00:34,41,House,100,Democratic Party,72,-0.371,-0.028,-0.368,0.053,0.28,-0.078,0.117,-0.055,258
2016-10-26 15:00:34,41,Senate,200,Republican Party,66,0.28,0.029,0.26,0.082,0.259,0.02,0.144,0.052,79
2016-10-26 15:00:34,41,Senate,100,Democratic Party,13,-0.421,-0.137,-0.449,-0.096,0.259,0.02,0.144,0.052,79
2016-10-26 15:00:34,41,President,200,Republican Party,1,0.18,0.018,0.18,0.018,0.18,0.018,0.18,0.018,1
2016-10-26 15:00:34,42,House,200,Republican Party,142,0.326,-0.082,0.323,-0.095,0.238,-0.054,0.036,-0.051,253
2016-10-26 15:00:34,42,House,208,Liberal Republican Party,4,-0.057,0.018,-0.157,0.051,0.238,-0.054,0.036,-0.051,253
2016-10-26 15:00:34,42,House,331,Ind. Republican Party,1,0.469,0.651,0.469,0.651,0.238,-0.054,0.036,-0.051,253
2016-10-26 15:00:34,42,House,100,Democratic Party,106,-0.349,-0.023,-0.346,-0.003,0.238,-0.054,0.036,-0.051,253
2016-10-26 15:00:34,42,Senate,200,Republican Party,56,0.284,0.044,0.267,0.043,0.248,-0.088,0.09,-0.026,75
2016-10-26 15:00:34,42,Senate,208,Liberal Republican Party,1,0.022,-0.343,0.022,-0.343,0.248,-0.088,0.09,-0.026,75
2016-10-26 15:00:34,42,Senate,100,Democratic Party,18,-0.456,-0.239,-0.459,-0.223,0.248,-0.088,0.09,-0.026,75
2016-10-26 15:00:34,42,President,200,Republican Party,1,0.18,0.018,0.18,0.018,0.18,0.018,0.18,0.018,1
2016-10-26 15:00:34,43,House,100,Democratic Party,94,-0.379,-0.019,-0.378,-0.03,0.265,-0.059,0.094,-0.076,303
2016-10-26 15:00:34,43,House,200,Republican Party,204,0.324,-0.115,0.317,-0.094,0.265,-0.059,0.094,-0.076,303
2016-10-26 15:00:34,43,House,329,Ind. Democratic Party,1,-0.559,0.004,-0.559,0.004,0.265,-0.059,0.094,-0.076,303
2016-10-26 15:00:34,43,House,331,Ind. Republican Party,1,0.224,-0.813,0.224,-0.813,0.265,-0.059,0.094,-0.076,303
2016-10-26 15:00:34,43,House,208,Liberal Republican Party,3,-0.267,-0.143,-0.13,-0.043,0.265,-0.059,0.094,-0.076,303
2016-10-26 15:00:34,43,Senate,200,Republican Party,51,0.285,0.121,0.274,0.081,0.224,-0.067,0.062,-0.02,79
2016-10-26 15:00:34,43,Senate,208,Liberal Republican Party,7,0.121,-0.343,0.148,-0.221,0.224,-0.067,0.062,-0.02,79
2016-10-26 15:00:34,43,Senate,100,Democratic Party,21,-0.421,-0.14,-0.482,-0.198,0.224,-0.067,0.062,-0.02,79
2016-10-26 15:00:34,43,President,200,Republican Party,1,0.18,0.018,0.18,0.018,0.18,0.018,0.18,0.018,1
2016-10-26 15:00:34,44,House,100,Democratic Party,187,-0.363,-0.115,-0.356,-0.135,-0.224,-0.126,-0.082,-0.132,307
2016-10-26 15:00:34,44,House,200,Republican Party,111,0.363,-0.155,0.362,-0.134,-0.224,-0.126,-0.082,-0.132,307
2016-10-26 15:00:34,44,House,329,Ind. Democratic Party,1,-0.256,0.246,-0.256,0.246,-0.224,-0.126,-0.082,-0.132,307
2016-10-26 15:00:34,44,House,331,Ind. Republican Party,4,0.365,-0.567,0.38,-0.462,-0.224,-0.126,-0.082,-0.132,307
2016-10-26 15:00:34,44,House,328,Independent,4,0.018,0.504,0.024,0.318,-0.224,-0.126,-0.082,-0.132,307
2016-10-26 15:00:34,44,Senate,200,Republican Party,47,0.273,0.103,0.252,0.075,0.163,-0.043,-0.034,0.006,81
2016-10-26 15:00:34,44,Senate,331,Ind. Republican Party,1,0.104,-0.115,0.104,-0.115,0.163,-0.043,-0.034,0.006,81
2016-10-26 15:00:34,44,Senate,100,Democratic Party,33,-0.421,-0.043,-0.447,-0.089,0.163,-0.043,-0.034,0.006,81
2016-10-26 15:00:34,44,President,200,Republican Party,1,0.18,0.018,0.18,0.018,0.18,0.018,0.18,0.018,1
2016-10-26 15:00:34,45,House,200,Republican Party,143,0.38,-0.089,0.368,-0.091,-0.2,-0.087,-0.023,-0.124,303
2016-10-26 15:00:34,45,House,329,Ind. Democratic Party,2,-0.349,0.058,-0.349,0.058,-0.2,-0.087,-0.023,-0.124,303
2016-10-26 15:00:34,45,House,100,Democratic Party,158,-0.377,-0.086,-0.374,-0.157,-0.2,-0.087,-0.023,-0.124,303
2016-10-26 15:00:34,45,Senate,200,Republican Party,43,0.273,0.129,0.266,0.103,0.119,-0.026,-0.064,-0.0,82
2016-10-26 15:00:34,45,Senate,328,Independent,1,-0.061,-0.086,-0.061,-0.086,0.119,-0.026,-0.064,-0.0,82
2016-10-26 15:00:34,45,Senate,100,Democratic Party,38,-0.416,-0.039,-0.437,-0.115,0.119,-0.026,-0.064,-0.0,82
2016-10-26 15:00:34,46,House,200,Republican Party,135,0.398,-0.129,0.395,-0.129,-0.186,-0.054,-0.019,-0.045,299
2016-10-26 15:00:34,46,House,329,Ind. Democratic Party,6,-0.33,0.166,-0.354,0.162,-0.186,-0.054,-0.019,-0.045,299
2016-10-26 15:00:34,46,House,100,Democratic Party,145,-0.396,-0.049,-0.391,-0.052,-0.186,-0.054,-0.019,-0.045,299
2016-10-26 15:00:34,46,House,326,National Greenbacker Party,13,-0.039,0.992,-0.014,0.812,-0.186,-0.054,-0.019,-0.045,299
2016-10-26 15:00:34,46,Senate,200,Republican Party,35,0.285,0.06,0.295,-0.03,-0.353,-0.044,-0.125,-0.08,81
2016-10-26 15:00:34,46,Senate,328,Independent,1,-0.061,-0.086,-0.061,-0.086,-0.353,-0.044,-0.125,-0.08,81
2016-10-26 15:00:34,46,Senate,100,Democratic Party,45,-0.43,-0.044,-0.452,-0.119,-0.353,-0.044,-0.125,-0.08,81
2016-10-26 15:00:34,47,House,100,Democratic Party,136,-0.397,-0.085,-0.395,-0.071,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,House,326,National Greenbacker Party,10,0.03,0.992,0.012,0.862,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,House,200,Republican Party,159,0.392,-0.05,0.388,-0.052,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,House,329,Ind. Democratic Party,1,-0.165,0.085,-0.165,0.085,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,House,328,Independent,1,0.259,-0.297,0.259,-0.297,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,House,117,Readjuster Party,2,-0.009,0.487,-0.009,0.487,0.259,-0.05,0.026,-0.028,309
2016-10-26 15:00:34,47,Senate,200,Republican Party,45,0.312,-0.16,0.314,-0.115,0.196,-0.067,-0.03,-0.083,85
2016-10-26 15:00:34,47,Senate,328,Independent,1,-0.061,-0.086,-0.061,-0.086,0.196,-0.067,-0.03,-0.083,85
2016-10-26 15:00:34,47,Senate,114,Readjuster Party,1,0.397,0.297,0.397,0.297,0.196,-0.067,-0.03,-0.083,85
2016-10-26 15:00:34,47,Senate,100,Democratic Party,38,-0.432,0.004,-0.448,-0.055,0.196,-0.067,-0.03,-0.083,85
2016-10-26 15:00:34,47,President,200,Republican Party,1,0.097,-0.995,0.097,-0.995,0.097,-0.995,0.097,-0.995,1
2016-10-26 15:00:34,48,House,100,Democratic Party,203,-0.34,-0.064,-0.348,-0.054,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,326,National Greenbacker Party,3,-0.222,0.604,-0.064,0.555,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,200,Republican Party,125,0.385,-0.006,0.378,0.001,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,329,Ind. Democratic Party,3,-0.043,0.11,-0.211,0.269,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,331,Ind. Republican Party,1,0.137,-0.991,0.137,-0.991,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,328,Independent,2,-0.178,-0.155,-0.178,-0.155,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,House,114,Readjuster Party,5,0.35,-0.298,0.317,-0.185,-0.223,-0.052,-0.067,-0.031,342
2016-10-26 15:00:34,48,Senate,200,Republican Party,40,0.306,-0.252,0.31,-0.195,0.196,-0.123,-0.043,-0.137,78
2016-10-26 15:00:34,48,Senate,114,Readjuster Party,2,0.204,0.231,0.204,0.231,0.196,-0.123,-0.043,-0.137,78
2016-10-26 15:00:34,48,Senate,100,Democratic Party,36,-0.432,-0.055,-0.449,-0.094,0.196,-0.123,-0.043,-0.137,78
2016-10-26 15:00:34,48,President,200,Republican Party,1,0.097,-0.995,0.097,-0.995,0.097,-0.995,0.097,-0.995,1
2016-10-26 15:00:34,49,House,200,Republican Party,143,0.39,0.023,0.384,0.053,-0.224,-0.027,-0.042,-0.03,332
2016-10-26 15:00:34,49,House,329,Ind. Democratic Party,1,-0.181,-0.965,-0.181,-0.965,-0.224,-0.027,-0.042,-0.03,332
2016-10-26 15:00:34,49,House,100,Democratic Party,187,-0.358,-0.056,-0.366,-0.094,-0.224,-0.027,-0.042,-0.03,332
2016-10-26 15:00:34,49,House,326,National Greenbacker Party,1,-0.081,0.997,-0.081,0.997,-0.224,-0.027,-0.042,-0.03,332
2016-10-26 15:00:34,49,Senate,200,Republican Party,45,0.288,-0.218,0.297,-0.161,0.184,-0.123,-0.048,-0.145,84
2016-10-26 15:00:34,49,Senate,100,Democratic Party,39,-0.433,-0.075,-0.445,-0.127,0.184,-0.123,-0.048,-0.145,84
2016-10-26 15:00:34,49,President,100,Democratic Party,1,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,1
2016-10-26 15:00:34,50,House,355,Union Labor Party,2,-0.159,0.704,-0.159,0.704,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,House,100,Democratic Party,170,-0.38,-0.185,-0.371,-0.198,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,House,326,National Greenbacker Party,1,-0.081,0.997,-0.081,0.997,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,House,200,Republican Party,153,0.398,0.048,0.395,0.046,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,House,331,Ind. Republican Party,2,0.175,0.976,0.175,0.976,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,House,328,Independent,1,0.338,0.019,0.338,0.019,-0.173,-0.081,-0.007,-0.067,329
2016-10-26 15:00:34,50,Senate,200,Republican Party,40,0.286,-0.231,0.288,-0.181,0.161,-0.142,-0.071,-0.154,77
2016-10-26 15:00:34,50,Senate,100,Democratic Party,37,-0.457,-0.075,-0.458,-0.125,0.161,-0.142,-0.071,-0.154,77
2016-10-26 15:00:34,50,President,100,Democratic Party,1,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,1
2016-10-26 15:00:34,51,House,200,Republican Party,184,0.407,0.054,0.411,0.091,0.172,-0.057,0.031,-0.063,354
2016-10-26 15:00:34,51,House,356,Union Labor Party,1,0.18,0.147,0.18,0.147,0.172,-0.057,0.031,-0.063,354
2016-10-26 15:00:34,51,House,100,Democratic Party,169,-0.381,-0.209,-0.384,-0.232,0.172,-0.057,0.031,-0.063,354
2016-10-26 15:00:34,51,Senate,200,Republican Party,53,0.303,-0.183,0.312,-0.106,0.204,-0.124,-0.007,-0.114,91
2016-10-26 15:00:34,51,Senate,100,Democratic Party,38,-0.446,-0.081,-0.452,-0.126,0.204,-0.124,-0.007,-0.114,91
2016-10-26 15:00:34,51,President,200,Republican Party,1,0.268,-0.182,0.268,-0.182,0.268,-0.182,0.268,-0.182,1
2016-10-26 15:00:34,52,House,200,Republican Party,89,0.426,0.014,0.425,0.045,-0.262,-0.126,-0.14,-0.136,344
2016-10-26 15:00:34,52,House,340,Populist Party,8,-0.163,0.987,-0.169,0.985,-0.262,-0.126,-0.14,-0.136,344
2016-10-26 15:00:34,52,House,100,Democratic Party,247,-0.32,-0.209,-0.342,-0.238,-0.262,-0.126,-0.14,-0.136,344
2016-10-26 15:00:34,52,Senate,200,Republican Party,49,0.306,-0.19,0.31,-0.118,0.074,-0.144,-0.05,-0.132,96
2016-10-26 15:00:34,52,Senate,340,Populist Party,2,-0.083,0.736,-0.083,0.736,0.074,-0.144,-0.05,-0.132,96
2016-10-26 15:00:34,52,Senate,100,Democratic Party,45,-0.433,-0.088,-0.441,-0.186,0.074,-0.144,-0.05,-0.132,96
2016-10-26 15:00:34,52,President,200,Republican Party,1,0.268,-0.182,0.268,-0.182,0.268,-0.182,0.268,-0.182,1
2016-10-26 15:00:34,53,House,100,Democratic Party,228,-0.34,-0.204,-0.352,-0.204,-0.236,-0.116,-0.065,-0.102,375
2016-10-26 15:00:34,53,House,200,Republican Party,133,0.44,-0.031,0.44,0.0,-0.236,-0.116,-0.065,-0.102,375
2016-10-26 15:00:34,53,House,329,Ind. Democratic Party,2,-0.217,-0.738,-0.217,-0.738,-0.236,-0.116,-0.065,-0.102,375
2016-10-26 15:00:34,53,House,340,Populist Party,11,-0.163,0.987,-0.167,0.895,-0.236,-0.116,-0.065,-0.102,375
2016-10-26 15:00:34,53,House,1060,Silver Party,1,-0.178,-0.073,-0.178,-0.073,-0.236,-0.116,-0.065,-0.102,375
2016-10-26 15:00:34,53,Senate,200,Republican Party,44,0.31,-0.186,0.322,-0.132,-0.166,-0.093,-0.073,-0.113,96
2016-10-26 15:00:34,53,Senate,100,Democratic Party,48,-0.426,-0.026,-0.438,-0.16,-0.166,-0.093,-0.073,-0.113,96
2016-10-26 15:00:34,53,Senate,340,Populist Party,3,-0.108,0.977,-0.127,0.817,-0.166,-0.093,-0.073,-0.113,96
2016-10-26 15:00:34,53,Senate,1060,Silver Party,1,0.251,0.209,0.251,0.209,-0.166,-0.093,-0.073,-0.113,96
2016-10-26 15:00:34,53,President,100,Democratic Party,1,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,1
2016-10-26 15:00:34,54,House,200,Republican Party,253,0.431,0.054,0.416,0.04,0.353,0.044,0.166,0.02,366
2016-10-26 15:00:34,54,House,340,Populist Party,9,-0.16,0.973,-0.114,0.895,0.353,0.044,0.166,0.02,366
2016-10-26 15:00:34,54,House,100,Democratic Party,103,-0.422,-0.094,-0.423,-0.103,0.353,0.044,0.166,0.02,366
2016-10-26 15:00:34,54,House,1060,Silver Party,1,-0.178,-0.073,-0.178,-0.073,0.353,0.044,0.166,0.02,366
2016-10-26 15:00:34,54,Senate,200,Republican Party,44,0.32,-0.153,0.346,-0.093,0.074,-0.059,-0.02,-0.08,90
2016-10-26 15:00:34,54,Senate,100,Democratic Party,40,-0.413,-0.108,-0.422,-0.175,0.074,-0.059,-0.02,-0.08,90
2016-10-26 15:00:34,54,Senate,340,Populist Party,4,-0.162,0.976,-0.152,0.856,0.074,-0.059,-0.02,-0.08,90
2016-10-26 15:00:34,54,Senate,1060,Silver Party,2,0.227,0.218,0.227,0.218,0.074,-0.059,-0.02,-0.08,90
2016-10-26 15:00:34,54,President,100,Democratic Party,1,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,-0.361,-0.757,1
2016-10-26 15:00:34,55,House,354,Silver Republican Party,3,-0.199,0.465,-0.114,0.39,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,House,100,Democratic Party,132,-0.398,0.122,-0.39,0.06,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,House,200,Republican Party,212,0.435,-0.048,0.431,-0.042,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,House,331,Ind. Republican Party,1,0.444,-0.084,0.444,-0.084,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,House,340,Populist Party,22,-0.257,0.949,-0.252,0.912,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,House,1060,Silver Party,1,-0.178,-0.073,-0.178,-0.073,0.319,0.061,0.092,0.054,371
2016-10-26 15:00:34,55,Senate,354,Silver Republican Party,5,0.095,0.83,0.066,0.788,0.161,-0.142,0.016,-0.103,95
2016-10-26 15:00:34,55,Senate,100,Democratic Party,37,-0.423,-0.004,-0.426,-0.128,0.161,-0.142,0.016,-0.103,95
2016-10-26 15:00:34,55,Senate,200,Republican Party,46,0.373,-0.303,0.381,-0.296,0.161,-0.142,0.016,-0.103,95
2016-10-26 15:00:34,55,Senate,340,Populist Party,5,-0.215,0.967,-0.193,0.835,0.161,-0.142,0.016,-0.103,95
2016-10-26 15:00:34,55,Senate,1060,Silver Party,2,0.227,0.218,0.227,0.218,0.161,-0.142,0.016,-0.103,95
2016-10-26 15:00:34,55,President,200,Republican Party,1,0.232,0.372,0.232,0.372,0.232,0.372,0.232,0.372,1
2016-10-26 15:00:34,56,House,354,Silver Republican Party,2,-0.125,0.245,-0.125,0.245,0.29,0.005,0.058,-0.012,376
2016-10-26 15:00:34,56,House,100,Democratic Party,169,-0.361,-0.011,-0.365,-0.052,0.29,0.005,0.058,-0.012,376
2016-10-26 15:00:34,56,House,200,Republican Party,197,0.443,-0.019,0.438,-0.012,0.29,0.005,0.058,-0.012,376
2016-10-26 15:00:34,56,House,340,Populist Party,7,-0.302,0.953,-0.33,0.854,0.29,0.005,0.058,-0.012,376
2016-10-26 15:00:34,56,House,1060,Silver Party,1,-0.178,-0.073,-0.178,-0.073,0.29,0.005,0.058,-0.012,376
2016-10-26 15:00:34,56,Senate,354,Silver Republican Party,3,0.07,0.83,0.026,0.768,0.286,-0.146,0.107,-0.086,94
