id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1120114,112,Senate,114,2011-07-20,,69,30,A joint resolution disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices.,Military Pensions/Veterans Benefits,Public Health,Defense Policy Budget,,Foreign and Defense Policy,8.378925740434829,-2.8518793658574015,0.224,-0.975,0.226,-0.156
RS1120115,112,Senate,115,2011-07-20,,97,2,A joint resolution disapproving a rule submitted by the Environmental Protection Agency relating to the mitigation by States of cross-border air pollution under the Clean Air Act.,Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1120116,112,Senate,116,2011-07-22,,52,46,To provide American jobs through economic growth.,Debt Ceilings,,Budget General Interest,,Government Management,4.8073140452659,-0.2064585123621272,0.008,-0.168,0.645,-0.776
RS1120117,112,Senate,117,2011-07-26,,99,0,"To amend the Internal Revenue Code of 1986 to permit a 100 percent levy for payments to Federal vendors relating to property, to require a study on how to reduce the amount of Federal taxes owed but not paid by Federal contractors, and to make certain improvements in the laws relating to the employment and training of veterans.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120118,112,Senate,118,2011-07-27,,101,0,"To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes.",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120119,112,Senate,119,2011-07-29,,76,23,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",,,Internal Organization,,Miscellaneous Policy,28.192864609551386,-12.328981938907676,0.451,0.386,1.36,-0.279
RS1120120,112,Senate,120,2011-07-29,,60,41,"Sharon L. Gleason, of Alaska, to be United States District Judge for the District of Alaska",Debt Ceilings,,Budget General Interest,,Government Management,-6.238579690203441,0.7744111311526761,-0.036,0.999,0.192,0.178
RS1120121,112,Senate,121,2011-07-30,,75,20,"Yvonne Gonzalez Rogers, of California, to be United States District Judge for the Northern District of California",,,Internal Organization,,Miscellaneous Policy,-8.596296343956837,3.896125942321152,0.344,0.939,0.217,0.146
RS1120122,112,Senate,122,2011-07-31,,50,49,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",Debt Ceilings,,Budget General Interest,,Government Management,-9.521917553073466,-0.1390274202233881,0.09,-0.996,0.27,0.164
RS1120123,112,Senate,123,2011-08-02,,75,26,"Christopher Droney, of Connecticut, to be United States Circuit Judge for the Second Circuit",Debt Ceilings,,Budget General Interest,,Government Management,4.293409041653939,-2.262219061158979,0.604,0.331,0.121,-0.163
RS1120124,112,Senate,124,2011-09-06,,97,2,To repeal the essential air service program.,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120125,112,Senate,125,2011-09-06,,93,5,To revise the provisions relating to detainee matters.,,,Budget Special Interest,,Government Management,7.519873349606737,-5.047000336902638,0.629,-0.317,0.693,-0.533
RS1120126,112,Senate,126,2011-09-08,,47,51,To repeal the Authorization for the Use of Military Force Against Iraq Resolution of 2002.,,,Budget Special Interest,,Government Management,-4.186696087183325,0.35200661961624813,0.225,-0.59,-0.097,-0.134
RS1120127,112,Senate,127,2011-09-08,,13,85,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",,,Budget Special Interest,,Government Management,-390.3986196760122,306.24031506534556,0.786,-0.613,-0.135,-0.002
RS1120128,112,Senate,128,2011-09-08,,50,48,To clarify the applicability of requirements for military custody with respect to detainees.,,,Budget Special Interest,,Government Management,53.63051745044207,-2.550481732918567,0.042,-0.298,0.102,-0.011
RS1120129,112,Senate,129,2011-09-08,,90,9,To limit the authority of the Armed Forces to detain citizens of the United States under section 1031.,,,Budget Special Interest,,Government Management,3.0967752858522983,-2.260355802121727,0.882,0.471,0.272,-0.508
RS1120130,112,Senate,130,2011-09-08,,45,53,Of a perfecting nature.,Debt Ceilings,,Budget General Interest,,Government Management,-10.90609214364792,0.584568498541379,-0.038,0.999,-1.105,-0.586
RS1120131,112,Senate,131,2011-09-12,,53,33,"To require the imposition of sanctions with respect to the financial sector of Iran, including the Central Bank of Iran.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-61.227267555829236,14.825044270284897,0.229,0.804,1.228,0.116
RS1120132,112,Senate,132,2011-09-13,,61,38,To clarify the disposition under the law of war of persons detained by the Armed Forces of the United States pursuant to the Authorization for Use of Military Force.,,,Defense Policy Resolutions,,Foreign and Defense Policy,10.228993524415868,-2.452714678980837,0.204,-0.366,0.214,-0.121
RS1120133,112,Senate,133,2011-09-15,,54,45,"An original bill to authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",,,Budget Special Interest,,Government Management,30.84631069045034,4.942102331852956,-0.162,-0.055,-0.736,0.138
RS1120134,112,Senate,134,2011-09-15,,20,78,"A bill to create jobs by providing payroll tax relief for middle class families and businesses, and for other purposes.",,,Foreign Policy Budget,,Foreign and Defense Policy,-6.253298561445462,3.0044989282359493,0.606,-0.785,-0.253,-0.234
RS1120135,112,Senate,135,2011-09-15,,62,37,To strike the provisions relating to clarifying a memorandum of understanding between the Federal Aviation Administration and the Occupational Safety and Health Administration.,,,Foreign Policy Budget,Foreign Policy Resolutions,Foreign and Defense Policy,30.136033799551814,-8.179321024480334,0.267,-0.133,0.198,-0.038
RS1120136,112,Senate,136,2011-09-15,,14,84,"A bill to provide civilian payroll tax relief, to reduce the Federal budget deficit, and for other purposes.",,,Budget Special Interest,,Government Management,4.930038462341877,-2.5801302696541697,0.527,0.018,-1.028,1.206
RS1120137,112,Senate,137,2011-09-15,,36,61,"Edgardo Ramos, of Connecticut, to be United States District Judge for the Southern District of New York",,,Budget Special Interest,,Government Management,15.98516146712221,-4.980776836427018,0.352,0.646,-0.749,0.271
RS1120138,112,Senate,138,2011-09-15,,92,6,"Caitlin Joan Halligan, of New York, to be United States Circuit Judge for the District of Columbia Circuit",Public Works,,Budget Special Interest,,Government Management,5.660451366935445,-3.665931271528202,0.601,-0.264,0.689,-0.704
RS1120139,112,Senate,139,2011-09-19,,84,8,"Richard Cordray, of Ohio, to be Director, Bureau of Consumer Financial Protection for a term of five years",Tariffs,,Regulation General Interest,,Government Management,51.771018399673515,-33.95781130938158,0.669,0.677,1.468,-0.164
RS1120140,112,Senate,140,2011-09-20,,100,0,"A bill to create jobs by providing payroll tax relief for middle class families and businesses, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120141,112,Senate,141,2011-09-20,,45,55,"A bill to provide civilian payroll tax relief, to reduce the Federal budget deficit, and for other purposes.",Tariffs,,Regulation General Interest,,Government Management,-7.222410432185667,0.3604278819676614,-0.088,0.996,-0.251,-0.201
RS1120142,112,Senate,142,2011-09-20,,44,54,"Norman L. Eisen, of the District of Columbia, to be Ambassador to the Czech Republic (Recess Appointment)",Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,-20.369850291315686,2.2298342805881473,0.105,0.091,-0.722,-0.205
RS1120143,112,Senate,143,2011-09-21,,46,53,"Mari Carmen Aponte, of the District of Columbia, to be Ambassador to the Republic of El Salvador",Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,22.973177619668498,-2.0844518738685074,0.095,0.098,-0.711,0.179
RS1120144,112,Senate,144,2011-09-21,,40,57,Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,-32.884370503926526,6.526955431714628,0.182,0.542,-1.194,-0.21
RS1120145,112,Senate,145,2011-09-21,,43,54,Joint resolution proposing a balanced budget amendment to the Constitution of the United States.,Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,-115.14787570241974,10.981900316027454,0.094,0.158,-0.219,-0.011
RS1120146,112,Senate,146,2011-09-22,,34,62,To limit essential air service to locations that are 100 or more miles away from the nearest medium or large hub airport.,Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,6.466795449868034,-1.6851502039327124,0.131,-0.838,-0.284,0.254
RS1120147,112,Senate,147,2011-09-22,,44,52,"To authorize appropriations for fiscal year 2012 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,3.28832614563226,0.006416307281613021,-0.05,-0.158,-0.593,1.043
RS1120148,112,Senate,148,2011-09-22,,48,48,"Morgan Christen, of Alaska, to be United States Circuit Judge for the Ninth Circuit",Taiwan (1979-80),,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,7.8909669514317695,0.4797258262142058,0.025,0.677,-1.217,0.892
RS1120149,112,Senate,149,2011-09-22,,69,28,In the nature of a substitute.,Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,4.285937322077021,-1.58182959551382,0.517,0.634,0.827,-1.116
RS1120150,112,Senate,150,2011-09-22,,71,27,"A bill making appropriations for disaster relief requirements for the fiscal year ending September 30, 2012, and for other purposes.",Tariffs,Unemployment/Jobs,Regulation General Interest,Budget Special Interest,Government Management,8.055310785926713,-3.034055786024801,0.453,0.615,1.078,-0.774
RS1120151,112,Senate,151,2011-09-23,,59,36,A concurrent resolution directing the Clerk of the House of Representatives to make corrections in the enrollment of H.R. 3672.,,,Budget General Interest,,Government Management,2.665794707581035,-0.25223281307586354,-0.267,-0.964,0.171,-0.371
RS1120152,112,Senate,152,2011-09-26,,54,35,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2012, and for other purposes.",,,Budget General Interest,,Government Management,-21.906074917149486,3.89568460884415,0.195,-0.376,0.731,0.193
RS1120153,112,Senate,153,2011-09-26,,79,12,To decrease the Federal share of project costs under the airport improvement program for non-primary airports.,,,Budget General Interest,,Government Management,8.000761835335558,-4.168357300772376,0.469,-0.416,1.162,-0.84
RS1120154,112,Senate,154,2011-10-03,,97,0,"A bill to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120155,112,Senate,155,2011-10-03,,79,19,"Steve C. Jones, of Georgia, to be United States District Judge for the Northern District of Georgia",Tariffs,,Foreign Policy Resolutions,Regulation General Interest,Foreign and Defense Policy,1.811052332204471,-1.0395066496074747,0.643,0.125,0.186,-0.594
RS1120156,112,Senate,156,2011-10-06,,62,38,To improve the bill.,Tariffs,,Foreign Policy Resolutions,Regulation General Interest,Foreign and Defense Policy,3.968177300144817,-1.003012502336349,0.251,-0.007,0.153,-0.223
RS1120157,112,Senate,157,2011-10-06,,48,51,To require that the Government prioritize all obligations on the debt held by the public in the event that the debt limit is reached.,Tariffs,,Foreign Policy Resolutions,Regulation General Interest,Foreign and Defense Policy,529.2070177830386,14.439589480142043,-0.027,0.151,-0.732,0.008
RS1120158,112,Senate,158,2011-10-11,,99,0,"A joint resolution making further continuing appropriations for fiscal year 2011, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120159,112,Senate,159,2011-10-11,,63,35,A resolution to permit the waiving of the reading of an amendment if the text and adequate notice are provided.,Tariffs,,Foreign Policy Resolutions,Regulation General Interest,Foreign and Defense Policy,2.220521249479963,-0.6785667998335881,0.32,0.032,0.129,-0.336
RS1120160,112,Senate,160,2011-10-11,,51,49,To express the sense of the Senate in support of a balanced budget amendment to the Constitution.,Tax rates,Unemployment/Jobs,Budget General Interest,,Government Management,-17.692381889871008,-1.1769238188987101,-0.01,-1.0,0.933,0.305
RS1120161,112,Senate,161,2011-10-12,,84,15,To strike the first inventor to file requirement.,Tariffs,,Regulation Special Interest,,Government Management,4.556841351998346,2.0175166696076214,-0.229,0.974,-0.156,0.198
RS1120162,112,Senate,162,2011-10-12,,78,22,"James E. Shadid, of Illinois, to be United States District Judge for the Central District of Illinois",Tariffs,,Regulation Special Interest,,Government Management,4.5600106671687435,1.4255239148509289,-0.367,-0.248,-0.436,0.553
RS1120163,112,Senate,163,2011-10-12,,67,33,"Anthony J. Battaglia, of California, to be United States District Judge for the Southern District of California",Tariffs,,Regulation Special Interest,,Government Management,-83.28503886421592,-20.019829793782414,-0.252,0.968,-0.216,-0.015
RS1120164,112,Senate,164,2011-10-13,,49,44,"A bill to amend title 35, United States Code, to provide for patent reform.",Judiciary,,Government Organization,,Government Management,5.013034166464184,-0.18231281999514043,0.024,-0.062,0.657,-0.758
RS1120165,112,Senate,165,2011-10-13,,84,8,"A bill to amend title 35, United States Code, to provide for patent reform.",Judiciary,,Government Organization,,Government Management,3.4595651368699096,-2.354098227211622,0.418,-0.908,0.195,-0.326
RS1120166,112,Senate,166,2011-10-17,,83,3,"A bill making appropriations for the Department of Defense and the other departments and agencies of the Government for the fiscal year ending September 30, 2011, and for other purposes.",Judiciary,,Government Organization,,Government Management,-5.013808611602942,5.052145798246,0.952,0.279,1.563,1.803
RS1120167,112,Senate,167,2011-10-18,,99,0,In the nature of a substitute.,Firearms,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1120168,112,Senate,168,2011-10-18,,44,55,"Max Oliver Cogburn, Jr., of North Carolina, to be United States District Judge for the Western District of North Carolina",Tariffs,Unemployment/Jobs,Budget Special Interest,,Government Management,-17.973093500127963,2.126475248516763,0.131,-0.228,-1.358,-0.437
RS1120169,112,Senate,169,2011-10-19,,83,17,"James Emanuel Boasberg, of the District of Columbia, to be United States District Judge for the District of Columbia",Judiciary,,Government Organization,,Government Management,-3.295483001584919,1.6963738805705708,0.36,0.51,0.298,0.523
RS1120170,112,Senate,170,2011-10-19,,59,39,A resolution amending the Standing Rules of the Senate to provide for cloture to be invoked with less than a three-fifths majority after additional debate.,,,Budget Special Interest,,Government Management,104.74893005298763,-20.756045640120636,0.191,-0.749,0.163,-0.009
RS1120171,112,Senate,171,2011-10-20,,65,36,"A bill to reauthorize and improve the SBIR and STTR programs, and for other purposes.",,,Government Organization,,Government Management,-6.54315681312583,1.5848841131813247,0.09,0.996,0.224,0.198
RS1120172,112,Senate,172,2011-10-20,,45,55,Of a perfecting nature.,Public Health,,Domestic Social Policy,Regulation Special Interest,Social Welfare,-12.92823315702698,-2.308933698777288,-0.196,0.225,0.038,0.017
RS1120173,112,Senate,173,2011-10-20,,57,43,To strike the Federal authorization of the National Veterans Business Development Corporation.,Judiciary,,Government Organization,,Government Management,12.478734779318547,-2.4832583904160077,0.27,0.886,0.356,-0.165
RS1120174,112,Senate,174,2011-10-20,,55,44,To require contractors to notify small business concerns that have been included in offers relating to contracts let by Federal agencies.,,,Budget Special Interest,Regulation Special Interest,Government Management,4.8438347256097805,-0.7232655895121995,0.184,0.168,0.201,-0.24
RS1120175,112,Senate,175,2011-10-20,,46,54,"A joint resolution making further continuing appropriations for fiscal year 2011, and for other purposes.",,,Government Organization,,Government Management,-36.37936767054987,2.5705557369384913,0.07,0.024,-1.258,-0.2
RS1120176,112,Senate,176,2011-10-20,,75,26,"Amy Berman Jackson, of the District of Columbia, to be United States District Judge for the District of Columbia",,,Government Organization,,Government Management,-4.025647375350622,1.6537462502719107,0.419,-0.033,0.948,1.362
RS1120177,112,Senate,177,2011-10-20,,51,50,"Mae A. D'Agostino, of New York, to be United States District Judge for the Northern District of New York",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,24.984337307334936,2.467355417270168,-0.105,-0.156,0.851,-0.197
RS1120178,112,Senate,178,2011-10-20,,57,44,"Jimmie V. Reyna, of Maryland, to be United States Circuit Judge for the Federal Circuit",Tax rates,,Regulation Special Interest,,Government Management,-32.00799066036313,-5.059246543016648,-0.156,-0.066,-1.295,-0.234
RS1120179,112,Senate,179,2011-10-20,,41,57,To protect small businesses from health insurance premium increases or losses of health insurance coverage.,Banking and Finance,,Budget General Interest,,Government Management,5.659034908458159,-1.0853335730080187,0.131,-0.344,-0.227,0.232
RS1120180,112,Senate,180,2011-10-20,,60,38,"A bill to repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",Banking and Finance,Housing/Housing Programs/Rent Control,Budget Special Interest,,Government Management,12.95973469980726,-3.300886777146804,0.276,0.276,0.242,-0.108
RS1120181,112,Senate,181,2011-10-20,,58,41,A resolution to improve the debate and consideration of legislative matters and nominations in the Senate.,Parks and Conservation,,Budget Special Interest,,Government Management,4.523477040758415,-1.0736325688550235,0.389,0.686,0.341,-0.436
RS1120182,112,Senate,182,2011-10-21,,41,58,"A bill to reauthorize and improve the SBIR and STTR programs, and for other purposes.",Food Stamps/Food Programs,,Budget Special Interest,Domestic Social Policy,Social Welfare,-6.747630463536011,1.050577023838129,0.073,0.558,-0.224,-0.192
RS1120183,112,Senate,183,2011-10-21,,84,15,To prohibit the regulation of greenhouse gases from certain sources.,Agriculture,,Budget Special Interest,,Agriculture,-1.0460922755891855,0.8589098847706784,0.714,0.112,0.104,0.575
RS1120184,112,Senate,184,2011-10-21,,59,40,"To suspend, for 2 years, any Environmental Protection Agency enforcement of greenhouse gas regulations, to exempt American agriculture from greenhouse gas regulations, and to increase the number of companies eligible to participate in the successful Advanced Energy Manufacturing Tax Credit Program.",Housing/Housing Programs/Rent Control,,Domestic Social Policy,Budget Special Interest,Social Welfare,-6.703574375369807,-1.1781970031971123,-0.195,0.129,-1.268,-1.094
RS1120185,112,Senate,185,2011-10-21,,73,26,"To suspend, until the end of the 2-year period beginning on the date of enactment of this Act, any Environmental Protection Agency action under the Clean Air Act with respect to carbon dioxide or methane pursuant to certain proceedings, other than with respect to motor vehicle emissions.",,,Budget Special Interest,Regulation Special Interest,Government Management,8.369104576817135,2.4580013663983924,-0.233,0.508,-1.311,0.906
RS1120186,112,Senate,186,2011-10-21,,47,52,"To prohibit the Administrator of the Environmental Protection Agency from promulgating any regulation concerning, taking action relating to, or taking into consideration the emission of a greenhouse gas to address climate change.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-7.72886820551082,0.002704869694615031,-0.128,0.992,-0.298,-0.223
RS1120187,112,Senate,187,2011-10-21,,82,16,To save at least $20 million annually by ending federal unemployment payments to jobless millionaires and billionaires.,,,Budget General Interest,,Government Management,8.588352722545931,-4.2724113031053275,0.497,-0.004,1.133,-0.763
RS1120188,112,Senate,188,2011-10-31,,89,0,To provide for the Director of the Office of Management and Budget to submit recommended rescissions in accordance with the Congressional Budget and Impoundment Control Act of 1974 for Government programs and agencies with duplicative and overlapping missions.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120189,112,Senate,189,2011-11-01,,13,85,To save at least $5 billion by consolidating some duplicative and overlapping government programs.,,,Budget Special Interest,,Government Management,3.6270556002542245,-2.0253925221258413,0.495,-0.23,-0.259,0.413
RS1120190,112,Senate,190,2011-11-01,,38,60,"John A. Kronstadt, of California, to be United States District Judge for the Central District of California",,,Budget Special Interest,,Government Management,1008.0133672057879,-233.82208782453702,0.231,-0.971,-1.22,0.007
RS1120191,112,Senate,191,2011-11-01,,44,54,A concurrent resolution directing the Clerk of the House of Representatives to make a correction in the enrollment of H.R. 1473.,Public Health,,Domestic Social Policy,Regulation Special Interest,Social Welfare,-7.35908951406966,0.3540500153452337,-0.011,0.435,-0.682,-0.536
RS1120192,112,Senate,192,2011-11-01,,41,57,A resolution to amend the Standing Rules of the Senate to provide procedures for extended debate.,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,3.793598693785223,-0.8876105899976993,0.467,0.884,-0.183,0.279
RS1120193,112,Senate,193,2011-11-01,,39,60,A concurrent resolution directing the Clerk of the House of Representatives to make a correction in the enrollment of H.R. 1473.,,,Budget General Interest,,Government Management,5.197546856266358,-1.413413836219076,0.402,0.676,-0.736,0.819
RS1120194,112,Senate,194,2011-11-01,,70,30,"A bill making appropriations for the Department of Defense and the other departments and agencies of the Government for the fiscal year ending September 30, 2011, and for other purposes.",,,Budget General Interest,,Government Management,5.287720970106056,-1.9393375994580437,0.453,0.456,0.693,-0.758
RS1120195,112,Senate,195,2011-11-03,,52,49,"Kevin Hunter Sharp, of Tennessee, to be United States District Judge for the Middle District of Tennessee",Tax rates,Public Works,Budget Special Interest,,Government Management,8.134395563112973,0.6078108761072469,-0.073,0.014,0.699,-0.497
RS1120196,112,Senate,196,2011-11-03,,47,54,"A resolution honoring the members of the military and intelligence community who carried out the mission that killed Osama bin Laden, and for other purposes.",Public Works,,Regulation General Interest,Budget Special Interest,Government Management,-11.313138673558024,0.20801021877692838,0.016,0.027,-0.712,-0.364
RS1120197,112,Senate,197,2011-11-03,,97,0,"A bill to reauthorize and improve the SBIR and STTR programs, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120198,112,Senate,198,2011-11-07,,94,1,"John J. McConnell, Jr., of Rhode Island, to be United States District Judge for the District of Rhode Island",Tax rates,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1120199,112,Senate,199,2011-11-08,,100,0,"John J. McConnell, Jr., of Rhode Island, to be United States District Judge for the District of Rhode Island",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120200,112,Senate,200,2011-11-10,,46,53,"James Michael Cole, of the District of Columbia, to be Deputy Attorney General (Recess Appointment)",Radio/Television/Motion Pictures/Telecommunications,,Regulation General Interest,,Government Management,4.891559562921904,-0.2147467868876571,0.03,-0.068,-0.647,0.765
RS1120201,112,Senate,201,2011-11-10,,41,57,"Edward Milton Chen, of California, to be United States District Judge for the Northern District of California",Pollution and Environmental Protection,,Regulation General Interest,,Government Management,-2.5763248623227852,0.281862903854962,-0.028,0.354,-0.543,-1.219
RS1120202,112,Senate,202,2011-11-10,,40,57,"Arenda L. Wright Allen, of Virginia, to be United States District Judge for the Eastern District of Virginia",Pollution and Environmental Protection,,Regulation General Interest,,Government Management,-35.521454654471725,6.9474196588211745,0.206,-0.37,-0.737,-0.12
RS1120203,112,Senate,203,2011-11-10,,94,1,"To repeal the expansion of information reporting requirements under the Patient Protection and Affordable Care Act, and for other purposes.",Military Pensions/Veterans Benefits,Unemployment/Jobs,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1120204,112,Senate,204,2011-11-10,,96,0,"Michael Francis Urbanski, of Virginia, to be United States District Judge for the Western District of Virginia",Tax rates,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1120205,112,Senate,205,2011-11-10,,81,14,"Susan L. Carney, of Connecticut, to be United States Circuit Judge for the Second Circuit",,,Budget General Interest,,Government Management,46.37859213481625,-24.558275239317798,0.529,-0.024,1.275,-0.159
RS1120206,112,Senate,206,2011-11-15,,88,8,"A bill to reduce the Federal budget deficit by closing big oil tax loopholes, and for other purposes.",Judiciary,,Government Organization,,Government Management,-3.6436887935866524,2.408556094164114,0.411,0.911,1.151,1.827
RS1120207,112,Senate,207,2011-11-15,,90,6,"A bill to authorize the conduct of certain lease sales in the Outer Continental Shelf, to amend the Outer Continental Shelf Lands Act to modify the requirements for exploration, and for other purposes.",Judiciary,,Government Organization,,Government Management,-2.0570022796403253,1.4131950076010238,0.442,0.504,0.393,1.105
RS1120208,112,Senate,208,2011-11-17,,70,30,"Goodwin Liu, of California, to be United States Circuit Judge for the Ninth Circuit",,,Budget General Interest,,Government Management,5.207931980259857,-1.9517977180509676,0.504,0.673,0.995,-1.105
RS1120209,112,Senate,209,2011-11-28,,89,0,"A bill to extend the expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and the Intelligence Reform and Terrorism Prevention Act of 2004 until June 1, 2015, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1120210,112,Senate,210,2011-11-29,,39,60,"A bill to extend the expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and the Intelligence Reform and Terrorism Prevention Act of 2004 until June 1, 2015, and for other purposes.",,,Foreign Policy Budget,Domestic Social Policy,Foreign and Defense Policy,-4.060883987173649,-0.840099228819065,-0.248,0.167,0.165,0.235
RS1120211,112,Senate,211,2011-11-29,,30,67,A concurrent resolution establishing the budget for the United States Government for fiscal year 2012 and setting forth appropriate budgetary levels for fiscal years 2013 through 2021.,Iran,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-3.2554863827496243,-1.1267320625121826,-0.179,-0.544,0.094,0.167
RS1120212,112,Senate,212,2011-11-30,,88,12,"A concurrent resolution setting forth the President's budget request for the United States Government for fiscal year 2012, and setting forth the appropriate budgetary levels for fiscal years 2013 through 2021.",,,Defense Policy Budget,,Foreign and Defense Policy,9.377829276873518,-5.859591347427094,0.695,0.658,0.227,-0.14
RS1120213,112,Senate,213,2011-12-01,,45,55,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2012 and setting forth the appropriate budgetary levels for fiscal years 2013 through 2021.,,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-3.2131573635885777,-0.4776050772560021,-0.35,0.647,0.23,0.414
RS1120214,112,Senate,214,2011-12-01,,45,55,"To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-3.7935986937852237,-0.45694378447456185,-0.165,0.169,0.122,0.186
RS1120215,112,Senate,215,2011-12-01,,99,1,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2012 and setting forth the appropriate budgetary levels for fiscal years 2013 through 2016.,,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1120216,112,Senate,216,2011-12-01,,100,0,"A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.",Iran,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1120217,112,Senate,217,2011-12-01,,41,59,To clarify that the authority to obtain information under the USA PATRIOT Act and subsequent reauthorizations does not include authority to obtain certain firearms records.,,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-2.588223143131591,0.19806218935254927,-0.277,0.915,-0.26,-0.581
RS1120218,112,Senate,218,2011-12-01,,93,7,"To limit suspicious activity reporting requirements to requests from law enforcement agencies, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,1.653540212492891,-1.664540212492891,1.0,-0.011,0.669,-2.34
RS1120219,112,Senate,219,2011-12-01,,52,49,"A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.",Tax rates,Social Security,Budget General Interest,,Government Management,-23.401672244966655,0.054075251023499527,0.045,-0.999,0.263,0.065
RS1120220,112,Senate,220,2011-12-01,,20,79,"Donald B. Verrilli, Jr., of the District of Columbia, to be Solicitor General of the United States",Tax rates,Social Security,Budget General Interest,,Government Management,-3.644054767260572,1.8889458561169246,0.253,0.967,-0.109,-0.173
RS1120221,112,Senate,221,2011-12-05,,90,0,"To improve the regulatory structure for electronic debit card transactions, and for other purposes.",Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
