id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1110151,111,Senate,151,2009-04-02,,39,58,To prohibit assault or battery of a United States serviceman on account of the military service of the United States serviceman or status as a serviceman.,Budget resolution ,Consumer Protection Agency/Consumer Protection,Budget General Interest,,Government Management,-4.552176553890128,0.14995169063810665,-0.183,0.983,-0.207,-0.263
RS1110152,111,Senate,152,2009-04-02,,41,56,"To strike $1,750,000,000 in Procurement, Air Force funding for F-22A aircraft procurement, and to restore operation and maintenance, military personnel, and other funding in divisions A and B that was reduced in order to authorize such appropriation.",Budget resolution ,Abortion/Care of deformed newborns,Budget General Interest,,Government Management,-4.105137956635248,0.04760228185264814,0.234,-0.913,-0.45,-0.634
RS1110153,111,Senate,153,2009-04-02,,18,79,To provide authority to increase Army active-duty end strengths for fiscal year 2010 as well as fiscal year 2011 and 2012.,Budget resolution ,Welfare,Budget General Interest,,Government Management,-139.38676643247248,60.778403697422945,0.438,-0.273,-0.723,-0.03
RS1110154,111,Senate,154,2009-04-02,,55,43,"To amend chapter 44 of title 18, United States Code, to allow citizens who have concealed carry permits from the State in which they reside to carry concealed firearms in another State that grants concealed carry permits, if the individual complies with the laws of the State.",Budget resolution ,,Budget General Interest,,Government Management,32.77420510860349,2.5336137933624685,-0.077,0.01,0.731,-0.129
RS1110155,111,Senate,155,2009-04-20,,83,4,"To express the sense of the Senate that the United States should fully enforce existing sanctions, and should explore additional sanctions, with respect to North Korea and to require a review to determine whether North Korea should be re-listed as a state sponsor of terrorism.",Judiciary,,Government Organization,,Government Management,5.1918645028403345,-3.5443858124712935,0.518,-0.855,0.193,-0.215
RS1110156,111,Senate,156,2009-04-20,,89,0,To express the sense of the Senate that the Secretary of State should redesignate North Korea as a state sponsor of terrorism.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110157,111,Senate,157,2009-04-20,,88,1,To ensure that children do not lose their private insurance and that uninsured children can get access to private insurance.,Judiciary,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110158,111,Senate,158,2009-04-20,,73,17,"To provide for the continued development of a competitive propulsion system for the Joint Strike Fighter program and additional amounts, with an offset, for UH-1Y/AH-1Z rotary wing aircraft and Joint Strike Fighter program management reserves.",Iran,,Foreign Policy Resolutions,,Foreign and Defense Policy,-16.38710255430174,7.13509932900137,0.442,-0.108,0.272,0.096
RS1110159,111,Senate,159,2009-04-21,,74,23,To repeal the sunset of authority to provide fire resistant rayon fiber for the production of uniforms from foreign sources.,Iran,,Foreign Policy Resolutions,,Foreign and Defense Policy,-86.11261734417388,32.49001982547442,0.382,-0.405,0.268,0.018
RS1110160,111,Senate,160,2009-04-22,,94,1,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Banking and Finance,,Regulation Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110161,111,Senate,161,2009-04-22,,92,4,To prohibit the use of funds to carry out any project or site-specific location identified in the committee report unless the project is specifically authorized or to carry out an unauthorized appropriation.,Banking and Finance,Impeachments and Investigations,Government Organization,,Government Management,1.064742867168527,-1.115380686857212,0.114,-0.994,0.125,-0.679
RS1110162,111,Senate,162,2009-04-23,,31,61,"To limit disbursement of additional funds under the Troubled Asset Relief Program to certain automobile manufacturers, to impose fiduciary duties on the Secretary of the Treasury with respect to shareholders of such automobile manufacturers, to require the issuance of shares of common stock to eligible taxpayers which represent the common stock holdings of the United States Government in such automobile manufacturers, and for other purposes.",Banking and Finance,,Budget Special Interest,,Government Management,8.149735494920119,-1.835818523895494,0.119,-0.866,-0.186,0.132
RS1110163,111,Senate,163,2009-04-23,,57,37,To reduce the appropriation for Departmental Administration of the Department of Energy so that the Department can set an example for all Americans by reducing unnecessary energy usage.,Budget resolution ,Pollution and Environmental Protection,Budget General Interest,,Government Management,-6.398067189914837,0.5207197425376513,0.145,-0.407,0.302,0.273
RS1110164,111,Senate,164,2009-04-23,,66,28,To provide requirements regarding the authority of the Department of Energy to enter into certain contracts.,Budget resolution ,Pollution and Environmental Protection,Budget General Interest,,Government Management,-10.924735036201161,-3.3298183911499577,-0.308,0.035,-0.323,-0.171
RS1110165,111,Senate,165,2009-04-23,,40,54,To prohibit no bid contracts by requiring the use of competitive procedures to award contracts and grants funded under this Act.,Budget resolution ,,Budget General Interest,,Government Management,-129.3441891451838,-5.1727675658073515,-0.04,0.001,-0.738,-0.033
RS1110166,111,Senate,166,2009-04-23,,38,56,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Budget resolution ,,Budget General Interest,,Government Management,-23.805304989369283,1.3173182993621568,0.06,-0.111,-0.284,-0.069
RS1110167,111,Senate,167,2009-04-23,,84,9,To temporarily protect the solvency of the Highway Trust Fund.,Budget resolution ,Tax rates,Budget General Interest,,Government Management,-404.8578278121607,-210.88864394576004,-0.523,0.852,-0.21,-0.003
RS1110168,111,Senate,168,2009-04-23,,79,14,To eliminate any exceptions to the prohibition on States receiving an enhanced Federal matching rate for providing coverage to children whose family income exceeds 300 percent of the poverty line.,Budget resolution ,Public Health,Budget General Interest,,Government Management,-28.73767617059534,-11.659873286967661,-0.416,0.295,-0.318,-0.064
RS1110169,111,Senate,169,2009-04-23,,63,30,To offset the appropriation of funds to replenish the Unemployment Trust Fund with unobligated nonveterans funds from the American Recovery and Reinvestment Act of 2009.,Budget resolution ,Energy,Budget General Interest,,Government Management,-5.7377810064081745,-1.6552675868263296,-0.285,-0.02,-0.375,-0.378
RS1110170,111,Senate,170,2009-04-27,,84,4,To repeal a certain provision of the SAFETEA-LU.,Banking and Finance,,Regulation Special Interest,,Government Management,5.216346477455245,-3.17529346113096,0.593,-0.082,0.662,-0.734
RS1110171,111,Senate,171,2009-04-28,,93,4,To restore sums to the Highway Trust Fund.,Banking and Finance,,Regulation Special Interest,,Government Management,6.777139051568969,-4.211717655766485,0.616,-0.037,0.689,-0.588
RS1110172,111,Senate,172,2009-04-28,,66,31,"A bill to restore sums to the Highway Trust Fund, and for other purposes.",,,Government Organization,,Government Management,-4.47951938335584,1.045101582406482,0.288,-0.245,0.316,0.408
RS1110173,111,Senate,173,2009-04-29,,53,43,"A bill to restore sums to the Highway Trust Fund, and for other purposes.",Budget resolution ,,Budget General Interest,,Government Management,-12.229354351296765,-1.0431099848901997,-0.031,-0.664,0.702,0.332
RS1110174,111,Senate,174,2009-04-30,,45,51,In the nature of a substitute.,Banking and Finance,,Regulation Special Interest,,Government Management,-6.433187791056488,-1.1797842814341006,-0.108,-0.485,0.416,0.374
RS1110175,111,Senate,175,2009-04-30,,90,2,To strike a setaside for certain grants authorized under the Rural Electrification Act.,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110176,111,Senate,176,2009-05-04,,39,53,To strike a provision relating to certain watershed and flood prevention operations.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,-4.833808267413181,-0.13877590150503172,-0.23,0.973,-0.229,-0.274
RS1110177,111,Senate,177,2009-05-04,,36,56,To support the proposal of the President to eliminate funding in the bill for digital conversion efforts of the Department of Agriculture that are duplicative of existing Federal efforts.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,-34.05524021540262,2.3952648488315074,0.041,0.999,-0.895,-0.152
RS1110178,111,Senate,178,2009-05-05,,31,63,"A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes.",Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,-8.517788065658447,2.1095378909044675,0.227,0.176,-0.243,-0.165
RS1110179,111,Senate,179,2009-05-05,,47,48,To codify regulations specifying that an unborn child is eligible for child health assistance.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,-49.73967598835118,-4.680104034706981,-0.111,0.841,-0.258,-0.03
RS1110180,111,Senate,180,2009-05-05,,96,0,To modify the amount made available for the Farm Service Agency.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,,,0.0,0.0,0.0,0.0
RS1110181,111,Senate,181,2009-05-05,,36,59,"A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes.",Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,11.82856510750737,-2.480455316069629,0.289,0.938,-0.317,0.155
RS1110182,111,Senate,182,2009-05-06,,57,39,"Sonia Sotomayor, of New York, to be an Associate Justice of the Supreme Court of the United States",Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,15.020311735461826,-1.7863764730490337,0.117,-0.029,0.696,-0.268
RS1110183,111,Senate,183,2009-05-06,,50,46,"To limit the provision of vouchers to individuals with adjusted gross incomes of less than $50,000 or joint filers with adjusted gross incomes of less than $75,000.",Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,-7.068946199894871,-0.9983066165797102,-0.193,0.366,-0.253,-0.207
RS1110184,111,Senate,184,2009-05-06,,95,1,In the nature of a substitute.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,,,0.0,0.0,0.0,0.0
RS1110185,111,Senate,185,2009-05-06,,92,5,To protect the generations of tomorrow from paying for new cars today.,Housing/Housing Programs/Rent Control,Banking and Finance,Government Organization,Regulation General Interest,Government Management,5.495666726310047,-3.383906042585373,0.714,0.54,0.706,-0.743
RS1110186,111,Senate,186,2009-05-07,,94,0,To provide assistance to charities and families in need.,,,Defense Policy Resolutions,Government Organization,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110187,111,Senate,187,2009-05-07,,92,1,To provide for a date certain for termination of the Troubled Asset Relief Program.,Narcotics,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1110188,111,Senate,188,2009-05-12,,67,29,"To amend the Internal Revenue Code of 1986 to provide an income tax credit for certain home purchases, and to transfer to the Treasury unobligated funds made available by the American Recovery and Reinvestment Act in the amount of the reduction in revenue resulting from such credit.",Firearms,,Domestic Social Policy,Regulation Special Interest,Civil Liberties,-7.929243171436329,-2.4693484104595167,-0.306,-0.043,-0.17,-0.124
RS1110189,111,Senate,189,2009-05-13,,57,39,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,,,Government Organization,,Government Management,-10.76144343247781,0.7662094928136242,0.062,0.099,0.227,0.122
RS1110190,111,Senate,190,2009-05-13,,28,65,To provide an above-the-line Federal income tax deduction for health care costs of certain children in an amount comparable to the average federal share of the benefit provided to any non-citizen child for medical assistance or child health assistance.,Banking and Finance,,Regulation General Interest,,Government Management,-4.9375732793581575,1.3987561554660852,0.084,0.984,-0.426,-0.499
RS1110191,111,Senate,191,2009-05-13,,33,60,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,Banking and Finance,,Regulation General Interest,,Government Management,-5.220144886076211,-1.33035709083551,-0.256,0.006,0.176,0.195
RS1110192,111,Senate,192,2009-05-13,,59,35,Of a perfecting nature.,,,Regulation General Interest,,Government Management,15.596449225508602,3.5363939741904526,-0.227,-0.004,-0.24,0.089
RS1110193,111,Senate,193,2009-05-19,,92,2,"A bill to establish a non-profit corporation to communicate United States entry policies and otherwise promote leisure, business, and scholarly travel to the United States.",Banking and Finance,,Regulation General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RS1110194,111,Senate,194,2009-05-19,,91,5,"Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget",Banking and Finance,,Regulation General Interest,,Government Management,-1.156736650891888,1.2912968921077557,0.289,0.957,0.075,0.375
RS1110195,111,Senate,195,2009-05-19,,89,6,"Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget",Banking and Finance,,Government Organization,,Government Management,17.876839150147358,9.162976526518227,-0.463,0.886,-0.272,0.088
RS1110196,111,Senate,196,2009-05-20,,90,7,Prohibiting use of funds to fund the Association of Community Organizations for Reform Now (ACORN).,,,Defense Policy Budget,,Foreign and Defense Policy,-5.783683254459439,-3.0821432472879637,-0.457,-0.439,-0.286,-0.286
RS1110197,111,Senate,197,2009-05-20,,96,0,To provide that all amounts in the bill provided for congressional earmarks shall be made available for NextGen and NextGen programs.,,,Defense Policy Resolutions,Government Organization,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110198,111,Senate,198,2009-05-20,,92,3,"To remove an unnecessary and burdensome mandate on the States, by allowing them to opt out of a provision that requires States to spend 10 percent of their surface transportation funds on enhancement projects such as road-kill reduction and highway beautification.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-105.93272487115182,-57.281873255808534,-0.537,-0.396,-0.348,-0.019
RS1110199,111,Senate,199,2009-05-20,,94,0,"To fully provide for the critical surface transportation needs of the United States by prohibiting funds from being used on lower-priority projects, such as transportation museums.",,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110200,111,Senate,200,2009-05-21,,94,1,To permit Amtrak passengers to safely transport firearms and ammunition in their checked baggage.,Iran,,Defense Policy Budget,Budget Special Interest,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110201,111,Senate,201,2009-05-21,,30,65,To ensure that American children have high-quality health coverage that fits their individual needs.,Banking and Finance,,Foreign Policy Budget,,Foreign and Defense Policy,29.06300835365868,-8.264973648109802,0.317,0.948,-0.201,0.04
RS1110202,111,Senate,202,2009-05-21,,87,3,To affirm the continuing existence of the community service requirements under section 12(c) of the United States Housing Act of 1937.,Iran,,Defense Policy Budget,Budget Special Interest,Foreign and Defense Policy,-6.568885285693999,-4.304508390698969,-0.755,0.655,-0.343,-0.302
RS1110203,111,Senate,203,2009-06-02,,84,11,To prohibit the use of stimulus funds for self-congratulatory signage that allows lawmakers to promote their spending of taxpayer dollars on stimulus projects.,,,Regulation General Interest,,Social Welfare,9.84944078977251,-5.8329675988351175,0.505,-0.859,0.172,-0.101
RS1110204,111,Senate,204,2009-06-08,,61,30,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Regulation General Interest,,Social Welfare,-12.712650321683125,2.6885878810641475,0.252,-0.515,0.222,0.101
RS1110205,111,Senate,205,2009-06-09,,36,60,To prohibit the use of funds for households that include convicted drug dealing or domestic violence offenders or members of violent gangs that occupy rebuilt public housing in New Orleans.,,,Regulation General Interest,,Social Welfare,-15.887708217069303,2.5496539351967913,0.199,-0.612,-0.228,-0.083
RS1110206,111,Senate,206,2009-06-10,,67,30,To limit the use of funds for the John Murtha Johnstown-Cambria County Airport.,,,Regulation General Interest,,Social Welfare,-10.900018441096636,2.9562056798577636,0.308,-0.401,0.196,0.104
RS1110207,111,Senate,207,2009-06-11,,80,17,To prohibit the use of funds to carry out the Brownsfields Economic Development Initiative program administered by the Department of Housing and Urban Development.,,,Regulation General Interest,,Social Welfare,5.854648693164463,-2.837051527892122,0.323,-0.946,0.165,-0.163
RS1110208,111,Senate,208,2009-06-16,,90,3,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Government Organization,,Government Management,6.283628756116103,-4.024864427499171,0.613,-0.173,0.641,-0.59
RS1110209,111,Senate,209,2009-06-18,,61,36,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Iran,,Defense Policy Budget,Budget Special Interest,Foreign and Defense Policy,-8.512395353999276,1.1612311637198696,0.18,-0.371,0.287,0.195
RS1110210,111,Senate,210,2009-06-18,,92,5,"Gerard E. Lynch, of New York, to be United States Circuit Judge for the Second Circuit",Iran,,Defense Policy Budget,Budget Special Interest,Foreign and Defense Policy,4.592070121631112,-3.1803133594942494,0.818,0.576,0.316,-0.398
RS1110211,111,Senate,211,2009-06-22,,53,34,Prohibiting use of funds to fund the Association of Community Organizations for Reform Now (ACORN).,,,Government Organization,,Government Management,-7.078987316656082,0.4295513931836615,-0.031,0.649,0.235,0.192
RS1110212,111,Senate,212,2009-06-24,,65,31,To clarify that new paperwork and enrollment barriers are not created in the Express Lane Enrollment option and that income may be determined by Express Lane agencies based on State income tax records or returns.,,,Government Organization,,Government Management,-4.509524092569886,1.0717191135687834,0.233,0.021,0.361,0.463
RS1110213,111,Senate,213,2009-06-25,,63,35,To support the participation of the Smithsonian Institution in activities under the Civil Rights History Project Act of 2009.,,,Government Organization,,Government Management,-4.945577717586074,0.8945849451423908,0.173,0.039,0.655,0.766
RS1110214,111,Senate,214,2009-06-25,,65,31,To prohibit the use of appropriated funds for the Des Moines Art Center in the State of Iowa.,,,Internal Organization,Budget Special Interest,Government Management,6.122240323013163,-1.7641745405107256,0.435,0.899,0.217,-0.205
RS1110215,111,Senate,215,2009-07-06,,31,61,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Internal Organization,Budget Special Interest,Government Management,-855.9851216599969,184.19880115689935,0.215,0.162,-0.148,-0.001
RS1110216,111,Senate,216,2009-07-06,,70,23,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Internal Organization,Budget Special Interest,Government Management,12.902062644563363,-4.950902368735149,0.389,0.068,0.696,-0.312
RS1110217,111,Senate,217,2009-07-06,,67,25,To strike the earmarks for the Save America's Treasure program and to provide criteria for the distribution of grants under that program.,,,Internal Organization,Budget Special Interest,Government Management,-6.615323983858836,2.2841248642845233,0.478,-0.878,0.175,0.153
RS1110218,111,Senate,218,2009-07-07,,47,51,"To ensure that the Assistant to the President for Energy and Climate Change (commonly known as the ""White House Climate Change Czar"") is not directing actions of departments and agencies funded by this Act.",,,Defense Policy Budget,,Foreign and Defense Policy,-17.620058286841548,-0.8359846046604822,-0.079,0.556,-0.131,-0.043
RS1110219,111,Senate,219,2009-07-08,,44,53,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,Immigration/Naturalization,Defense Policy Budget,,Foreign and Defense Policy,-5.129324930049794,-1.0163476862897596,-0.196,-0.011,0.486,0.548
RS1110220,111,Senate,220,2009-07-08,,54,44,To help preserve America's national parks and other public land treasures by reducing maintenance backlogs that threaten the health and safety of visitors.,,Immigration/Naturalization,Defense Policy Budget,,Foreign and Defense Policy,-1.5866741671525892,-0.24671880742273833,0.159,-0.499,-0.093,-0.339
RS1110221,111,Senate,221,2009-07-08,,38,60,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,15.637365836131075,-3.6332315081462783,0.231,-0.021,-0.073,0.027
RS1110222,111,Senate,222,2009-07-08,,37,62,"Jeffrey L. Viken, of South Dakota, to be United States District Judge for the District of South Dakota",,,Defense Policy Budget,,Foreign and Defense Policy,-15.580534481400935,2.2387580342845363,0.146,-0.036,-0.132,-0.049
RS1110223,111,Senate,223,2009-07-09,,36,59,"A bill to designate certain land as components of the National Wilderness Preservation System, to authorize certain programs and activities in the Department of the Interior and the Department of Agriculture, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,4.660637962331393,-1.004295631268011,0.338,0.571,-0.249,0.309
RS1110224,111,Senate,224,2009-07-09,,35,61,To provide assistance for States with percentages of children with no health insurance coverage above the national average.,,,Defense Policy Budget,,Foreign and Defense Policy,13.85393895835633,-2.604068983755657,0.246,0.804,-0.206,0.086
RS1110225,111,Senate,225,2009-07-09,,55,36,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,,Domestic Social Policy,Budget Special Interest,Social Welfare,6.040735843546525,-1.149102489199538,0.248,0.349,0.094,-0.09
RS1110226,111,Senate,226,2009-07-09,,67,24,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,14.93241858424073,-5.5624542248429965,0.378,0.082,0.71,-0.275
RS1110227,111,Senate,227,2009-07-09,,31,60,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,19.739962411959386,-4.473070903694171,0.242,0.304,-0.157,0.046
RS1110228,111,Senate,228,2009-07-09,,32,58,"To strike amounts available for procurement of C-17 aircraft in excess of the amount requested by the President in the budget for fiscal year 2010 and to make such amounts available instead for operation and maintenance in accordance with amounts requested by the President in that budget and for Operation and Maintenance, Army, for overseas contingent operations.",,,Defense Policy Budget,,Foreign and Defense Policy,-2.8252093316714313,-0.7989916267331427,0.04,-0.912,0.106,0.217
RS1110229,111,Senate,229,2009-07-09,,85,6,Relating to hearings on strategy and resources with respect to Afghanistan and Pakistan.,,,Defense Policy Budget,,Foreign and Defense Policy,3.1802019034492077,-2.228986593462653,0.627,-0.235,0.193,-0.351
RS1110230,111,Senate,230,2009-07-13,,76,15,To provide for testimony before Congress on the additional forces and resources required to meet United States objectives with respect to Afghanistan and Pakistan.,,,Government Organization,,Government Management,-2.0678648348135806,0.975185621982237,-0.012,1.0,0.261,0.73
RS1110231,111,Senate,231,2009-07-16,,29,62,"Thomas E. Perez, of Maryland, to be an Assistant Attorney General",Civil Rights/Desegregation/Busing/Affirmative Action,Homosexuality,Domestic Social Policy,Defense Policy Budget,Civil Liberties,-5.228011385627747,0.9045339241710894,0.169,0.021,-0.668,-0.739
RS1110232,111,Senate,232,2009-07-16,,78,13,To prohibit the use of funds for the Center on Climate Change and National Security of the Central Intelligence Agency.,Civil Rights/Desegregation/Busing/Affirmative Action,Homosexuality,Domestic Social Policy,Defense Policy Budget,Civil Liberties,-260.2657464506747,-111.09894224153676,-0.425,-0.486,-0.315,-0.007
RS1110233,111,Senate,233,2009-07-16,,63,28,"To prohibit the use of funds for any Federal contract with Halliburton Company, KBR, Inc., any of their subsidiaries or affiliates, or any other contracting party if such contractor or a subcontractor at any tier under such contract requires that employees or independent contractors sign mandatory arbitration clauses regarding certain claims.",,,Defense Policy Budget,,Foreign and Defense Policy,-5.447236306139085,1.1755176211268576,0.265,-0.268,0.68,0.722
RS1110234,111,Senate,234,2009-07-20,,92,0,To limit the early retirement of tactical aircraft.,,,Domestic Social Policy,Defense Policy Resolutions,Civil Liberties,,,0.0,0.0,0.0,0.0
RS1110235,111,Senate,235,2009-07-21,,59,40,"A bill to amend title XXI of the Social Security Act to extend and improve the Children's Health Insurance Program, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,-2.9969995045835276,0.3985610926428803,-0.187,0.959,0.057,0.11
RS1110236,111,Senate,236,2009-07-21,,93,1,"To ensure transparency and accountability by providing that each member of Congress and the Secretary of Defense has the ability to review $1,500,000,000 in taxpayer funds allocated to the National Guard and Reserve components of the Armed Forces.",,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1110237,111,Senate,237,2009-07-22,,58,39,"To restore $166,000,000 for the Armed Forces to prepare for and conduct combat operations, by eliminating low-priority congressionally directed spending items for all operations and maintenance accounts.",Firearms,,Regulation Special Interest,,Government Management,-2.807939065511256,-0.6829041746149012,-0.391,0.415,-0.251,-0.517
RS1110238,111,Senate,238,2009-07-22,,66,31,To strike amounts available for procurement of C-17 aircraft in excess of the amount requested by the President in the budget for fiscal year 2010.,Communists/Communism/Unamerican Activities,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-4.325727428127214,1.1181289473192948,0.246,0.054,0.629,0.841
RS1110239,111,Senate,239,2009-07-22,,43,54,To provide full and open competition for congressionally directed spending items.,Communists/Communism/Unamerican Activities,,Defense Policy Budget,Defense Policy Resolutions,Foreign and Defense Policy,-7.421540459262111,-0.31376958037086944,-0.175,0.985,-0.29,-0.226
RS1110240,111,Senate,240,2009-07-23,,38,60,To strike funding for the MARIAH Hypersonic Wind Tunnel Development Program.,,,Defense Policy Budget,,Foreign and Defense Policy,0.9013532344612114,0.9039633233194176,0.101,0.995,0.012,-0.077
RS1110241,111,Senate,241,2009-07-23,,40,54,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2010, and for other purposes.",,,Defense Policy Budget,,Foreign and Defense Policy,3.120498872173465,-0.15186421654269466,-0.192,-0.751,-0.116,0.215
RS1110242,111,Senate,242,2009-07-23,,88,7,To prohibit funds from being used in contravention of section 642(a) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996.,,,Defense Policy Budget,,Foreign and Defense Policy,11.785618707200365,-8.072431087891463,0.721,0.425,0.216,-0.106
RS1110243,111,Senate,243,2009-07-28,,25,72,"To eliminate funding for Public Telecommunications Facilities, Planning and Construction.",Public Works,,Budget Special Interest,,Government Management,-4.513278840185112,1.4112216532970303,0.092,0.996,-0.135,-0.173
RS1110244,111,Senate,244,2009-07-29,,38,59,"A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes.",Banking and Finance,,Budget General Interest,Regulation General Interest,Government Management,-23.474949679864782,2.2196973833529685,0.052,0.999,-0.276,-0.068
RS1110245,111,Senate,245,2009-07-29,,35,62,"A bill making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Budget Special Interest,,Government Management,-5.578345387437211,0.6242508590417069,-0.067,0.998,-0.163,-0.169
RS1110246,111,Senate,246,2009-07-29,,79,18,"Eric H. Holder, Jr., of the District of Columbia, to be Attorney General",,,Budget Special Interest,,Government Management,53.31047173675656,-24.0760552054891,0.435,-0.886,0.212,-0.023
RS1110247,111,Senate,247,2009-07-29,,26,71,"A bill making appropriations for the Departments of Commerce and Justice, and Science, and Related Agencies for the fiscal year ending September 30, 2010, and for other purposes.",,,Budget Special Interest,,Government Management,11.567366508918878,-4.180187635165659,0.411,0.574,-0.182,0.091
RS1110248,111,Senate,248,2009-07-29,,86,9,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Public Works,,Budget Special Interest,,Government Management,3.6229864914727057,-2.341049623975117,0.472,-0.631,0.166,-0.265
RS1110249,111,Senate,249,2009-07-30,,42,55,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",Public Works,,Budget Special Interest,,Government Management,-20.71299372409858,-1.4913355481350978,-0.072,0.0,-0.727,-0.203
RS1110250,111,Senate,250,2009-07-30,,41,56,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Unemployment/Jobs,,Domestic Social Policy,Budget Special Interest,Social Welfare,-5.917771737947681,-0.19428646735227348,-0.033,0.001,-0.662,-0.647
RS1110251,111,Senate,251,2009-07-30,,34,63,"Roberto A. Lange, of South Dakota, to be United States District Judge for the District of South Dakota",Public Works,,Budget Special Interest,,Government Management,-2.008223352242861,0.5783553295514277,-0.2,0.98,-0.05,-0.144
RS1110252,111,Senate,252,2009-07-30,,40,57,"A bill to amend title XVIII of the Social Security Act to provide for the update under the Medicare physician fee schedule for years beginning with 2010 and to sunset the application of the sustainable growth rate formula, and for other purposes.",,,Budget General Interest,,Government Management,-5.729376369441041,-0.010917505477764163,-0.004,0.012,-0.422,-0.426
